staging_record_id,source_system,source_record_id,deterministic_cluster_id,probabilistic_cluster_id,resolution_status,match_method,cluster_size,deterministic_cluster_count,cluster_confidence,cluster_confidence_type,deterministic_linking_rules,crm_customer_id,transaction_id,marketing_contact_id,session_id,support_ticket_id,portal_user_id,linked_transaction_id,first_name_raw,surname_raw,full_name_raw,email_raw,phone_raw,address_raw,postcode_raw,date_of_birth_raw,first_name_normalised,surname_normalised,full_name_normalised,email_normalised,phone_normalised,address_normalised,postcode_normalised,date_of_birth_normalised,record_created_date,preferred_contact_channel,first_name,surname,date_of_birth,email,telephone_number,address,postcode,transaction_date_time,guest_transaction,billing_address,billing_postcode,event_id,event_name,event_category,event_date,ticket_type,ticket_quantity,unit_price,transaction_total,card_brand,cardholder_name,card_last_4,purchaser_first_name,purchaser_surname,contact_name,last_contact_date,consent_status,emails_opened_count,links_clicked_count,guest_session,session_date_time_start,session_date_time_end,session_duration_seconds,device_type,basket_created,basket_converted,support_ticket_created_date_time,requester_name,requester_email,requester_phone,contact_channel,issue_category,ticket_status,resolution_time_hours_minutes
STG026082,MARKETING,MKT004780,DCL009940,PCL009877,unresolved_singleton,Unresolved,1,1,,,,,,MKT004780,,,,,,,Elaine_Campebll,elainecampbell23@msn.com,,,BN1,,,,elainecampebll,elainecampbell23@msn.com,,,BN1,,,,,,,elainecampbell23@msn.com,,,BN1,,,,,,,,,,,,,,,,,,Elaine_Campebll,2025-07-01,True,7,0,,,,,,,,,,,,,,,
STG026105,MARKETING,MKT004803,DCL009941,PCL009878,unresolved_singleton,Unresolved,1,1,,,,,,MKT004803,,,,,,,Chloe_Hill,chloe.hill@msn.com,,,PH1,,,,chloehill,chloe.hill@msn.com,,,PH1,,,,,,,chloe.hill@msn.com,,,PH1,,,,,,,,,,,,,,,,,,Chloe_Hill,2025-07-02,False,2,0,,,,,,,,,,,,,,,
STG026108,MARKETING,MKT004806,DCL009942,PCL009879,unresolved_singleton,Unresolved,1,1,,,,,,MKT004806,,,,,,,Tom_Johnson,tom.johnson@hotmail.com,,,M1 5UR,,,,tomjohnson,tom.johnson@hotmail.com,,,M15UR,,,,,,,tom.johnson@hotmail.com,,,M1 5UR,,,,,,,,,,,,,,,,,,Tom_Johnson,2025-07-02,False,1,0,,,,,,,,,,,,,,,
STG026123,MARKETING,MKT004821,DCL009944,PCL009881,unresolved_singleton,Unresolved,1,1,,,,,,MKT004821,,,,,,,Jennfer_Reed,jreed19@msn.com,,,RG1 9YV,,,,jennferreed,jreed19@msn.com,,,RG19YV,,,,,,,jreed19@msn.com,,,RG1 9YV,,,,,,,,,,,,,,,,,,Jennfer_Reed,2025-07-03,True,8,3,,,,,,,,,,,,,,,
STG026124,MARKETING,MKT004822,DCL009945,PCL009882,unresolved_singleton,Unresolved,1,1,,,,,,MKT004822,,,,,,,,george.walker@hotmail.co.uk,,,SW1 4RI,,,,,george.walker@hotmail.co.uk,,,SW14RI,,,,,,,george.walker@hotmail.co.uk,,,SW1 4RI,,,,,,,,,,,,,,,,,,,2025-07-03,True,5,1,,,,,,,,,,,,,,,
STG026134,MARKETING,MKT004832,DCL009947,PCL009884,unresolved_singleton,Unresolved,1,1,,,,,,MKT004832,,,,,,,Paige_Akhtar,paige.akhtar@yahoo.com,,,M1 2QJ,,,,paigeakhtar,paige.akhtar@yahoo.com,,,M12QJ,,,,,,,paige.akhtar@yahoo.com,,,M1 2QJ,,,,,,,,,,,,,,,,,,Paige_Akhtar,2025-07-03,True,2,0,,,,,,,,,,,,,,,
STG026147,MARKETING,MKT004845,DCL009949,PCL009886,unresolved_singleton,Unresolved,1,1,,,,,,MKT004845,,,,,,,Nicola_Poole,npoole24@gmail.com,,,PL1 6RP,,,,nicolapoole,npoole24@gmail.com,,,PL16RP,,,,,,,npoole24@gmail.com,,,PL1 6RP,,,,,,,,,,,,,,,,,,Nicola_Poole,2025-07-04,True,4,0,,,,,,,,,,,,,,,
STG026165,MARKETING,MKT004863,DCL009951,PCL009888,unresolved_singleton,Unresolved,1,1,,,,,,MKT004863,,,,,,,Thomas_Wood,twood20@yahoo.fr,,,BA1 3GE,,,,thomaswood,twood20@yahoo.fr,,,BA13GE,,,,,,,twood20@yahoo.fr,,,BA1 3GE,,,,,,,,,,,,,,,,,,Thomas_Wood,2025-07-04,True,10,2,,,,,,,,,,,,,,,
STG026191,MARKETING,MKT004889,DCL009953,PCL009889,unresolved_singleton,Unresolved,1,1,,,,,,MKT004889,,,,,,,Marcus_Thompson,marcus.thompson@gmail.com,,,PE1,,,,marcusthompson,marcus.thompson@gmail.com,,,PE1,,,,,,,marcus.thompson@gmail.com,,,PE1,,,,,,,,,,,,,,,,,,Marcus_Thompson,2025-07-05,True,8,2,,,,,,,,,,,,,,,
STG026194,MARKETING,MKT004892,DCL009954,PCL009890,unresolved_singleton,Unresolved,1,1,,,,,,MKT004892,,,,,,,Leigh_Jones,leigh.jones@gmail.com,,,PR1 8UD,,,,leighjones,leigh.jones@gmail.com,,,PR18UD,,,,,,,leigh.jones@gmail.com,,,PR1 8UD,,,,,,,,,,,,,,,,,,Leigh_Jones,2025-07-05,True,6,1,,,,,,,,,,,,,,,
STG026209,MARKETING,MKT004907,DCL009955,PCL009891,unresolved_singleton,Unresolved,1,1,,,,,,MKT004907,,,,,,,Guy_Clark,guyclark@yahoo.fr,,,CA1 7AO,,,,guyclark,guyclark@yahoo.fr,,,CA17AO,,,,,,,guyclark@yahoo.fr,,,CA1 7AO,,,,,,,,,,,,,,,,,,Guy_Clark,2025-07-06,True,2,0,,,,,,,,,,,,,,,
STG026224,MARKETING,MKT004922,DCL009956,PCL009892,unresolved_singleton,Unresolved,1,1,,,,,,MKT004922,,,,,,,Clare_Johnson,clare.johnson@yahoo.com,,,CV1 1SM,,,,clarejohnson,clare.johnson@yahoo.com,,,CV11SM,,,,,,,clare.johnson@yahoo.com,,,CV1 1SM,,,,,,,,,,,,,,,,,,Clare_Johnson,2025-07-06,True,5,0,,,,,,,,,,,,,,,
STG026242,MARKETING,MKT004940,DCL009957,PCL009893,unresolved_singleton,Unresolved,1,1,,,,,,MKT004940,,,,,,,Dlae_Parker,dale.parker@yahoo.com,,,BD1 1PA,,,,dlaeparker,dale.parker@yahoo.com,,,BD11PA,,,,,,,dale.parker@yahoo.com,,,BD1 1PA,,,,,,,,,,,,,,,,,,Dlae_Parker,2025-07-07,False,1,0,,,,,,,,,,,,,,,
STG026251,MARKETING,MKT004949,DCL009958,PCL009894,unresolved_singleton,Unresolved,1,1,,,,,,MKT004949,,,,,,,Arthur_Simpson,arthur.simpson19@gmail.com,,,M1 7OX,,,,arthursimpson,arthur.simpson19@gmail.com,,,M17OX,,,,,,,arthur.simpson19@gmail.com,,,M1 7OX,,,,,,,,,,,,,,,,,,Arthur_Simpson,2025-07-07,True,7,1,,,,,,,,,,,,,,,
STG026257,MARKETING,MKT004955,DCL009959,PCL009895,unresolved_singleton,Unresolved,1,1,,,,,,MKT004955,,,,,,,Bethan_Ross,bethan.ross@hotmail.com,,,NW1 4QG,,,,bethanross,bethan.ross@hotmail.com,,,NW14QG,,,,,,,bethan.ross@hotmail.com,,,NW1 4QG,,,,,,,,,,,,,,,,,,Bethan_Ross,2025-07-07,False,7,2,,,,,,,,,,,,,,,
STG026307,MARKETING,MKT005005,DCL009962,PCL009898,unresolved_singleton,Unresolved,1,1,,,,,,MKT005005,,,,,,,Molly_Collins,mollycollins@yahoo.fr,,,LU1 5OS,,,,mollycollins,mollycollins@yahoo.fr,,,LU15OS,,,,,,,mollycollins@yahoo.fr,,,LU1 5OS,,,,,,,,,,,,,,,,,,Molly_Collins,2025-07-09,False,5,1,,,,,,,,,,,,,,,
STG026316,MARKETING,MKT005014,DCL009963,PCL009899,unresolved_singleton,Unresolved,1,1,,,,,,MKT005014,,,,,,,Dmaian_Harrison,damian.harrison@hotmail.com,,,W1 0PO,,,,dmaianharrison,damian.harrison@hotmail.com,,,W10PO,,,,,,,damian.harrison@hotmail.com,,,W1 0PO,,,,,,,,,,,,,,,,,,Dmaian_Harrison,2025-07-10,True,9,3,,,,,,,,,,,,,,,
STG026349,MARKETING,MKT005047,DCL009965,PCL009901,unresolved_singleton,Unresolved,1,1,,,,,,MKT005047,,,,,,,Mark_Hayward,mark.hayward@yahoo.com,,,BT1 9OE,,,,markhayward,mark.hayward@yahoo.com,,,BT19OE,,,,,,,mark.hayward@yahoo.com,,,BT1 9OE,,,,,,,,,,,,,,,,,,Mark_Hayward,2025-07-10,False,1,1,,,,,,,,,,,,,,,
STG026384,MARKETING,MKT005082,DCL009967,PCL009903,unresolved_singleton,Unresolved,1,1,,,,,,MKT005082,,,,,,,Macrus_Day,marcus.day@yahoo.com,,,DL1,,,,macrusday,marcus.day@yahoo.com,,,DL1,,,,,,,marcus.day@yahoo.com,,,DL1,,,,,,,,,,,,,,,,,,Macrus_Day,2025-07-12,True,2,1,,,,,,,,,,,,,,,
STG026387,MARKETING,MKT005085,DCL009968,PCL009904,unresolved_singleton,Unresolved,1,1,,,,,,MKT005085,,,,,,,Shirey_Davies,shirleydavies@aol.com,,,WR1 3AC,,,,shireydavies,shirleydavies@aol.com,,,WR13AC,,,,,,,shirleydavies@aol.com,,,WR1 3AC,,,,,,,,,,,,,,,,,,Shirey_Davies,2025-07-12,True,1,0,,,,,,,,,,,,,,,
STG026389,MARKETING,MKT005087,DCL009969,PCL009905,unresolved_singleton,Unresolved,1,1,,,,,,MKT005087,,,,,,,,francesca.clarke2@yahoo.com,,,AB10,,,,,francesca.clarke2@yahoo.com,,,AB10,,,,,,,francesca.clarke2@yahoo.com,,,AB10,,,,,,,,,,,,,,,,,,,2025-07-12,True,5,0,,,,,,,,,,,,,,,
STG026390,MARKETING,MKT005088,DCL009970,PCL009906,unresolved_singleton,Unresolved,1,1,,,,,,MKT005088,,,,,,,,mandy.houghton@yahoo.com,,,SE1 0XP,,,,,mandy.houghton@yahoo.com,,,SE10XP,,,,,,,mandy.houghton@yahoo.com,,,SE1 0XP,,,,,,,,,,,,,,,,,,,2025-07-12,True,2,0,,,,,,,,,,,,,,,
STG026396,MARKETING,MKT005094,DCL009971,PCL009907,unresolved_singleton,Unresolved,1,1,,,,,,MKT005094,,,,,,,,leon.allen18@hotmail.fr,,,SW1 4QG,,,,,leon.allen18@hotmail.fr,,,SW14QG,,,,,,,leon.allen18@hotmail.fr,,,SW1 4QG,,,,,,,,,,,,,,,,,,,2025-07-12,True,7,2,,,,,,,,,,,,,,,
STG026399,MARKETING,MKT005097,DCL009972,PCL009908,unresolved_singleton,Unresolved,1,1,,,,,,MKT005097,,,,,,,,patricia.jones@gmail.com,,,BT48 0FO,,,,,patricia.jones@gmail.com,,,BT480FO,,,,,,,patricia.jones@gmail.com,,,BT48 0FO,,,,,,,,,,,,,,,,,,,2025-07-12,True,0,0,,,,,,,,,,,,,,,
STG026414,MARKETING,MKT005112,DCL009973,PCL009909,unresolved_singleton,Unresolved,1,1,,,,,,MKT005112,,,,,,,Guy_Jones,gjones19@aol.com,,,CA1 8DH,,,,guyjones,gjones19@aol.com,,,CA18DH,,,,,,,gjones19@aol.com,,,CA1 8DH,,,,,,,,,,,,,,,,,,Guy_Jones,2025-07-12,True,8,1,,,,,,,,,,,,,,,
STG026467,MARKETING,MKT005165,DCL009976,PCL009912,unresolved_singleton,Unresolved,1,1,,,,,,MKT005165,,,,,,,Joseph_Briggs,joseph.briggs@yahoo.com,,,RG1 4XY,,,,josephbriggs,joseph.briggs@yahoo.com,,,RG14XY,,,,,,,joseph.briggs@yahoo.com,,,RG1 4XY,,,,,,,,,,,,,,,,,,Joseph_Briggs,2025-07-14,True,6,0,,,,,,,,,,,,,,,
STG026474,MARKETING,MKT005172,DCL009977,PCL009913,unresolved_singleton,Unresolved,1,1,,,,,,MKT005172,,,,,,,Ruth_Robinson,ruthrobinson22@wanadoo.fr,,,EH1 1OW,,,,ruthrobinson,ruthrobinson22@wanadoo.fr,,,EH11OW,,,,,,,ruthrobinson22@wanadoo.fr,,,EH1 1OW,,,,,,,,,,,,,,,,,,Ruth_Robinson,2025-07-14,True,8,3,,,,,,,,,,,,,,,
STG026476,MARKETING,MKT005174,DCL009978,PCL009914,unresolved_singleton,Unresolved,1,1,,,,,,MKT005174,,,,,,,rEic_Robson,eric.robson@yahoo.com,,,E1 7SE,,,,reicrobson,eric.robson@yahoo.com,,,E17SE,,,,,,,eric.robson@yahoo.com,,,E1 7SE,,,,,,,,,,,,,,,,,,rEic_Robson,2025-07-14,True,12,2,,,,,,,,,,,,,,,
STG026553,MARKETING,MKT005251,DCL009980,PCL009916,unresolved_singleton,Unresolved,1,1,,,,,,MKT005251,,,,,,,lOiver_Miller,oliver.miller@hotmail.com,,,BA1 5TO,,,,loivermiller,oliver.miller@hotmail.com,,,BA15TO,,,,,,,oliver.miller@hotmail.com,,,BA1 5TO,,,,,,,,,,,,,,,,,,lOiver_Miller,2025-07-17,True,5,3,,,,,,,,,,,,,,,
STG026563,MARKETING,MKT005261,DCL009982,PCL009918,unresolved_singleton,Unresolved,1,1,,,,,,MKT005261,,,,,,,Georina_Adams,georgina.adams@aol.com,,,NW1 1HE,,,,georinaadams,georgina.adams@aol.com,,,NW11HE,,,,,,,georgina.adams@aol.com,,,NW1 1HE,,,,,,,,,,,,,,,,,,Georina_Adams,2025-07-17,False,1,0,,,,,,,,,,,,,,,
STG026578,MARKETING,MKT005276,DCL009983,PCL009919,unresolved_singleton,Unresolved,1,1,,,,,,MKT005276,,,,,,,Samantha_Clarke,samantha.clarke@aol.com,,,B1 2CI,,,,samanthaclarke,samantha.clarke@aol.com,,,B12CI,,,,,,,samantha.clarke@aol.com,,,B1 2CI,,,,,,,,,,,,,,,,,,Samantha_Clarke,2025-07-18,False,2,0,,,,,,,,,,,,,,,
STG026583,MARKETING,MKT005281,DCL009984,PCL009920,unresolved_singleton,Unresolved,1,1,,,,,,MKT005281,,,,,,,Geoffrey_Godfrey,geoffrey.godfrey@yahoo.com,,,ST1 5UH,,,,geoffreygodfrey,geoffrey.godfrey@yahoo.com,,,ST15UH,,,,,,,geoffrey.godfrey@yahoo.com,,,ST1 5UH,,,,,,,,,,,,,,,,,,Geoffrey_Godfrey,2025-07-18,True,0,0,,,,,,,,,,,,,,,
STG026585,MARKETING,MKT005283,DCL009985,PCL009921,unresolved_singleton,Unresolved,1,1,,,,,,MKT005283,,,,,,,Jill_Moore,jill.moore21@orange.fr,,,B1 4XR,,,,jillmoore,jill.moore21@orange.fr,,,B14XR,,,,,,,jill.moore21@orange.fr,,,B1 4XR,,,,,,,,,,,,,,,,,,Jill_Moore,2025-07-18,False,6,2,,,,,,,,,,,,,,,
STG026615,MARKETING,MKT005313,DCL009988,PCL009924,unresolved_singleton,Unresolved,1,1,,,,,,MKT005313,,,,,,,Natasha_Morley,natasha.morley@gmail.com,,,PO1 7OT,,,,natashamorley,natasha.morley@gmail.com,,,PO17OT,,,,,,,natasha.morley@gmail.com,,,PO1 7OT,,,,,,,,,,,,,,,,,,Natasha_Morley,2025-07-19,False,12,6,,,,,,,,,,,,,,,
STG026625,MARKETING,MKT005323,DCL009990,PCL009925,unresolved_singleton,Unresolved,1,1,,,,,,MKT005323,,,,,,,Vctor_Fox,victor.fox@hotmail.co.uk,,,HU1,,,,vctorfox,victor.fox@hotmail.co.uk,,,HU1,,,,,,,victor.fox@hotmail.co.uk,,,HU1,,,,,,,,,,,,,,,,,,Vctor_Fox,2025-07-19,True,6,1,,,,,,,,,,,,,,,
STG026656,MARKETING,MKT005354,DCL009992,PCL009927,unresolved_singleton,Unresolved,1,1,,,,,,MKT005354,,,,,,,Denise_Rowe,deniserowe@hotmail.fr,,,DD1 4NC,,,,deniserowe,deniserowe@hotmail.fr,,,DD14NC,,,,,,,deniserowe@hotmail.fr,,,DD1 4NC,,,,,,,,,,,,,,,,,,Denise_Rowe,2025-07-20,True,6,3,,,,,,,,,,,,,,,
STG026662,MARKETING,MKT005360,DCL009993,PCL009928,unresolved_singleton,Unresolved,1,1,,,,,,MKT005360,,,,,,,Josh_Fisher,josh.fisher@hotmail.com,,,WR1 6HO,,,,joshfisher,josh.fisher@hotmail.com,,,WR16HO,,,,,,,josh.fisher@hotmail.com,,,WR1 6HO,,,,,,,,,,,,,,,,,,Josh_Fisher,2025-07-20,False,1,0,,,,,,,,,,,,,,,
STG026681,MARKETING,MKT005379,DCL009995,PCL009929,unresolved_singleton,Unresolved,1,1,,,,,,MKT005379,,,,,,,,rita.dawson@yahoo.com,,,DL1,,,,,rita.dawson@yahoo.com,,,DL1,,,,,,,rita.dawson@yahoo.com,,,DL1,,,,,,,,,,,,,,,,,,,2025-07-20,True,6,3,,,,,,,,,,,,,,,
STG026695,MARKETING,MKT005393,DCL009996,PCL009930,unresolved_singleton,Unresolved,1,1,,,,,,MKT005393,,,,,,,,andreadonnelly23@gmail.com,,,CV1 3IA,,,,,andreadonnelly23@gmail.com,,,CV13IA,,,,,,,andreadonnelly23@gmail.com,,,CV1 3IA,,,,,,,,,,,,,,,,,,,2025-07-21,True,2,0,,,,,,,,,,,,,,,
STG026715,MARKETING,MKT005413,DCL009998,PCL009932,unresolved_singleton,Unresolved,1,1,,,,,,MKT005413,,,,,,,,paulbirch24@wanadoo.fr,,,DD1 6QM,,,,,paulbirch24@wanadoo.fr,,,DD16QM,,,,,,,paulbirch24@wanadoo.fr,,,DD1 6QM,,,,,,,,,,,,,,,,,,,2025-07-21,True,12,4,,,,,,,,,,,,,,,
STG026737,MARKETING,MKT005435,DCL010000,PCL009934,unresolved_singleton,Unresolved,1,1,,,,,,MKT005435,,,,,,,Ryan_Eavns,ryan.evans@gmail.com,,,PR1,,,,ryaneavns,ryan.evans@gmail.com,,,PR1,,,,,,,ryan.evans@gmail.com,,,PR1,,,,,,,,,,,,,,,,,,Ryan_Eavns,2025-07-22,False,5,2,,,,,,,,,,,,,,,
STG026743,MARKETING,MKT005441,DCL010001,PCL009935,unresolved_singleton,Unresolved,1,1,,,,,,MKT005441,,,,,,,Gregory_Murphy,gregory.murphy@yahoo.com,,,IP1 5WW,,,,gregorymurphy,gregory.murphy@yahoo.com,,,IP15WW,,,,,,,gregory.murphy@yahoo.com,,,IP1 5WW,,,,,,,,,,,,,,,,,,Gregory_Murphy,2025-07-22,False,3,0,,,,,,,,,,,,,,,
STG026750,MARKETING,MKT005448,DCL010002,PCL009936,unresolved_singleton,Unresolved,1,1,,,,,,MKT005448,,,,,,,Jeremy_Tuckr,jeremy.tucker@hotmail.com,,,HG1 0YK,,,,jeremytuckr,jeremy.tucker@hotmail.com,,,HG10YK,,,,,,,jeremy.tucker@hotmail.com,,,HG1 0YK,,,,,,,,,,,,,,,,,,Jeremy_Tuckr,2025-07-23,True,12,1,,,,,,,,,,,,,,,
STG026759,MARKETING,MKT005457,DCL010003,PCL009937,unresolved_singleton,Unresolved,1,1,,,,,,MKT005457,,,,,,,,shane.hughes@gmail.com,,,DE1 9WE,,,,,shane.hughes@gmail.com,,,DE19WE,,,,,,,shane.hughes@gmail.com,,,DE1 9WE,,,,,,,,,,,,,,,,,,,2025-07-23,True,3,1,,,,,,,,,,,,,,,
STG026771,MARKETING,MKT005469,DCL010005,PCL009939,unresolved_singleton,Unresolved,1,1,,,,,,MKT005469,,,,,,,,catherine.barker@hotmail.com,,,M1,,,,,catherine.barker@hotmail.com,,,M1,,,,,,,catherine.barker@hotmail.com,,,M1,,,,,,,,,,,,,,,,,,,2025-07-23,True,8,3,,,,,,,,,,,,,,,
STG026776,MARKETING,MKT005474,DCL010006,PCL009940,unresolved_singleton,Unresolved,1,1,,,,,,MKT005474,,,,,,,Colin_Roberts,colin.roberts@hotmail.com,,,NN1 9NH,,,,colinroberts,colin.roberts@hotmail.com,,,NN19NH,,,,,,,colin.roberts@hotmail.com,,,NN1 9NH,,,,,,,,,,,,,,,,,,Colin_Roberts,2025-07-23,True,5,0,,,,,,,,,,,,,,,
STG026797,MARKETING,MKT005495,DCL010007,PCL009941,unresolved_singleton,Unresolved,1,1,,,,,,MKT005495,,,,,,,Amber_Armstrong,amberarmstrong@aol.com,,,HU1,,,,amberarmstrong,amberarmstrong@aol.com,,,HU1,,,,,,,amberarmstrong@aol.com,,,HU1,,,,,,,,,,,,,,,,,,Amber_Armstrong,2025-07-24,False,2,0,,,,,,,,,,,,,,,
STG026802,MARKETING,MKT005500,DCL010008,PCL009942,unresolved_singleton,Unresolved,1,1,,,,,,MKT005500,,,,,,,Andrew_Patterson,andrew.patterson@gmail.com,,,BT61 5EU,,,,andrewpatterson,andrew.patterson@gmail.com,,,BT615EU,,,,,,,andrew.patterson@gmail.com,,,BT61 5EU,,,,,,,,,,,,,,,,,,Andrew_Patterson,2025-07-24,True,7,0,,,,,,,,,,,,,,,
STG026812,MARKETING,MKT005510,DCL010009,PCL009943,unresolved_singleton,Unresolved,1,1,,,,,,MKT005510,,,,,,,,ryan.reid@hotmail.com,,,W1 8XP,,,,,ryan.reid@hotmail.com,,,W18XP,,,,,,,ryan.reid@hotmail.com,,,W1 8XP,,,,,,,,,,,,,,,,,,,2025-07-24,True,9,1,,,,,,,,,,,,,,,
STG026839,MARKETING,MKT005537,DCL010010,PCL009944,unresolved_singleton,Unresolved,1,1,,,,,,MKT005537,,,,,,,Gordon_Sanderson,gordon.sanderson@hotmail.com,,,PL1 4ZS,,,,gordonsanderson,gordon.sanderson@hotmail.com,,,PL14ZS,,,,,,,gordon.sanderson@hotmail.com,,,PL1 4ZS,,,,,,,,,,,,,,,,,,Gordon_Sanderson,2025-07-25,True,7,1,,,,,,,,,,,,,,,
STG026871,MARKETING,MKT005569,DCL010012,PCL009946,unresolved_singleton,Unresolved,1,1,,,,,,MKT005569,,,,,,,Diana_Reid,diana.reid@yahoo.com,,,HU1 6AC,,,,dianareid,diana.reid@yahoo.com,,,HU16AC,,,,,,,diana.reid@yahoo.com,,,HU1 6AC,,,,,,,,,,,,,,,,,,Diana_Reid,2025-07-27,False,1,0,,,,,,,,,,,,,,,
STG026879,MARKETING,MKT005577,DCL010013,PCL009947,unresolved_singleton,Unresolved,1,1,,,,,,MKT005577,,,,,,,,rachelpatel21@orange.fr,,,CV1 6QI,,,,,rachelpatel21@orange.fr,,,CV16QI,,,,,,,rachelpatel21@orange.fr,,,CV1 6QI,,,,,,,,,,,,,,,,,,,2025-07-27,False,7,0,,,,,,,,,,,,,,,
STG026882,MARKETING,MKT005580,DCL010014,PCL009948,unresolved_singleton,Unresolved,1,1,,,,,,MKT005580,,,,,,,Melisa_Patel,melissa.patel@hotmail.com,,,SE1 5TK,,,,melisapatel,melissa.patel@hotmail.com,,,SE15TK,,,,,,,melissa.patel@hotmail.com,,,SE1 5TK,,,,,,,,,,,,,,,,,,Melisa_Patel,2025-07-27,False,3,0,,,,,,,,,,,,,,,
STG026885,MARKETING,MKT005583,DCL010015,PCL009949,unresolved_singleton,Unresolved,1,1,,,,,,MKT005583,,,,,,,Norman_Evans,norman.evans2@yahoo.com,,,CM1 4PV,,,,normanevans,norman.evans2@yahoo.com,,,CM14PV,,,,,,,norman.evans2@yahoo.com,,,CM1 4PV,,,,,,,,,,,,,,,,,,Norman_Evans,2025-07-27,True,6,0,,,,,,,,,,,,,,,
STG026891,MARKETING,MKT005589,DCL010016,PCL009950,unresolved_singleton,Unresolved,1,1,,,,,,MKT005589,,,,,,,Katy_Smit,katy.smith24@wanadoo.fr,,,BS1 5LC,,,,katysmit,katy.smith24@wanadoo.fr,,,BS15LC,,,,,,,katy.smith24@wanadoo.fr,,,BS1 5LC,,,,,,,,,,,,,,,,,,Katy_Smit,2025-07-27,False,10,2,,,,,,,,,,,,,,,
STG026914,MARKETING,MKT005612,DCL010017,PCL009951,unresolved_singleton,Unresolved,1,1,,,,,,MKT005612,,,,,,,Kathleen_Clarke,kclarke22@yahoo.fr,,,OX1,,,,kathleenclarke,kclarke22@yahoo.fr,,,OX1,,,,,,,kclarke22@yahoo.fr,,,OX1,,,,,,,,,,,,,,,,,,Kathleen_Clarke,2025-07-28,False,5,2,,,,,,,,,,,,,,,
STG026956,MARKETING,MKT005654,DCL010019,PCL009952,unresolved_singleton,Unresolved,1,1,,,,,,MKT005654,,,,,,,Owen_Williams,owen.williams22@yahoo.fr,,,BA1,,,,owenwilliams,owen.williams22@yahoo.fr,,,BA1,,,,,,,owen.williams22@yahoo.fr,,,BA1,,,,,,,,,,,,,,,,,,Owen_Williams,2025-07-29,True,8,3,,,,,,,,,,,,,,,
STG026963,MARKETING,MKT005661,DCL010020,PCL009953,unresolved_singleton,Unresolved,1,1,,,,,,MKT005661,,,,,,,Reece_Akhtar,reeceakhtar@hotmail.co.uk,,,ST1 9FY,,,,reeceakhtar,reeceakhtar@hotmail.co.uk,,,ST19FY,,,,,,,reeceakhtar@hotmail.co.uk,,,ST1 9FY,,,,,,,,,,,,,,,,,,Reece_Akhtar,2025-07-30,False,8,3,,,,,,,,,,,,,,,
STG026990,MARKETING,MKT005688,DCL010022,PCL009955,unresolved_singleton,Unresolved,1,1,,,,,,MKT005688,,,,,,,Keith_Ball,keithball@orange.fr,,,OX1,,,,keithball,keithball@orange.fr,,,OX1,,,,,,,keithball@orange.fr,,,OX1,,,,,,,,,,,,,,,,,,Keith_Ball,2025-07-31,False,8,4,,,,,,,,,,,,,,,
STG027032,MARKETING,MKT005730,DCL010023,PCL009956,unresolved_singleton,Unresolved,1,1,,,,,,MKT005730,,,,,,,Eric_Dawson,ericdawson19@orange.fr,,,WR1 6WO,,,,ericdawson,ericdawson19@orange.fr,,,WR16WO,,,,,,,ericdawson19@orange.fr,,,WR1 6WO,,,,,,,,,,,,,,,,,,Eric_Dawson,2025-08-01,True,7,0,,,,,,,,,,,,,,,
STG027057,MARKETING,MKT005755,DCL010024,PCL009957,unresolved_singleton,Unresolved,1,1,,,,,,MKT005755,,,,,,,Mohamed_Evans,mohamed.evans25@hotmail.com,,,YO1 5ED,,,,mohamedevans,mohamed.evans25@hotmail.com,,,YO15ED,,,,,,,mohamed.evans25@hotmail.com,,,YO1 5ED,,,,,,,,,,,,,,,,,,Mohamed_Evans,2025-08-02,True,1,0,,,,,,,,,,,,,,,
STG027061,MARKETING,MKT005759,DCL010025,PCL009958,unresolved_singleton,Unresolved,1,1,,,,,,MKT005759,,,,,,,,abigail.burns@gmail.com,,,BT27,,,,,abigail.burns@gmail.com,,,BT27,,,,,,,abigail.burns@gmail.com,,,BT27,,,,,,,,,,,,,,,,,,,2025-08-02,False,5,0,,,,,,,,,,,,,,,
STG027073,MARKETING,MKT005771,DCL010026,PCL009959,unresolved_singleton,Unresolved,1,1,,,,,,MKT005771,,,,,,,Olivre_White,oliver.white@gmail.com,,,LE1 4TT,,,,olivrewhite,oliver.white@gmail.com,,,LE14TT,,,,,,,oliver.white@gmail.com,,,LE1 4TT,,,,,,,,,,,,,,,,,,Olivre_White,2025-08-02,True,8,3,,,,,,,,,,,,,,,
STG027098,MARKETING,MKT005796,DCL010027,PCL009960,unresolved_singleton,Unresolved,1,1,,,,,,MKT005796,,,,,,,Raymond_Robinson,raymond.robinson@hotmail.com,,,CA1 0LG,,,,raymondrobinson,raymond.robinson@hotmail.com,,,CA10LG,,,,,,,raymond.robinson@hotmail.com,,,CA1 0LG,,,,,,,,,,,,,,,,,,Raymond_Robinson,2025-08-03,True,4,1,,,,,,,,,,,,,,,
STG027115,MARKETING,MKT005813,DCL010028,PCL009961,unresolved_singleton,Unresolved,1,1,,,,,,MKT005813,,,,,,,Shannon_Smith,shannonsmith@orange.fr,,,SO14,,,,shannonsmith,shannonsmith@orange.fr,,,SO14,,,,,,,shannonsmith@orange.fr,,,SO14,,,,,,,,,,,,,,,,,,Shannon_Smith,2025-08-04,False,3,1,,,,,,,,,,,,,,,
