source_system,source_record_id,support_ticket_id,support_ticket_created_date_time,requester_name,requester_email,requester_phone,contact_channel,issue_category,ticket_status,resolution_time_hours_minutes
SUPPORT,SUP002245,SUP002245,2025-07-17 15:27:48,Ruth Green,ruth.green@wanadoo.fr,+44 7811715454,Phone,Accessibility,Resolved,22:31
SUPPORT,SUP002246,SUP002246,2025-07-17 16:57:45,Judith Ali,judith.ali@gmail.com,+44 7923153028,Phone,Enquiry,Resolved,00:58
SUPPORT,SUP002247,SUP002247,2025-07-17 18:42:32,Katie Brown,aktie.brown@yahoo.com,+44 7648363943,Email,Enquiry,Resolved,02:09
SUPPORT,SUP002248,SUP002248,2025-07-17 20:40:09,Sophie Ali,sophie.ali@hotmail.co.uk,+44 7842385930,Email,Refund request,Resolved,12:22
SUPPORT,SUP002249,SUP002249,2025-07-17 20:47:51,Melanie Lawson,melanie.lawson@gmail.com,+44 7954201228,Email,Refund request,Open,
SUPPORT,SUP002250,SUP002250,2025-07-17 22:15:16,Kathryn Frost,kathryn.frost@hotmail.fr,+44 7054797382,Phone,Refund request,Open,
SUPPORT,SUP002251,SUP002251,2025-07-17 23:50:56,Lynne Morgan,lynne.morgan@gmail.com,+44 7483922565,Email,Refund request,Resolved,14:42
SUPPORT,SUP002252,SUP002252,2025-07-17 23:52:43,Beverley Watson,beverley.watson@hotmail.com,+44 7262583018,Email,Enquiry,Resolved,07:23
SUPPORT,SUP002253,SUP002253,2025-07-18 00:22:56,Joseph Lewis,,+44 7224319781,Phone,Refund request,Resolved,23:27
SUPPORT,SUP002254,SUP002254,2025-07-18 01:17:45,Barry Davis,barry.davis@yahoo.com,+44 7750265987,Phone,Accessibility,Resolved,21:21
SUPPORT,SUP002255,SUP002255,2025-07-18 02:25:30,Marion Ryan,marion.ryan@hotmail.com,+44 7644913473,Email,Refund request,Resolved,11:16
SUPPORT,SUP002256,SUP002256,2025-07-18 05:01:20,Alan Green,alan.green@hotmail.com,+44 7996351224,Email,Refund request,Resolved,01:55
SUPPORT,SUP002257,SUP002257,2025-07-18 07:24:49,Jill Turnbull,jill.turnbull@orange.fr,+44 7580361204,Email,Refund request,Resolved,18:58
SUPPORT,SUP002258,SUP002258,2025-07-18 09:16:52,Geraldine Flynn,geraldine.flynn@gmail.com,+44 7948730134,Email,Enquiry,Resolved,06:29
SUPPORT,SUP002259,SUP002259,2025-07-18 09:42:01,Daniel Jones,daniel.jones@hotmail.com,+44 7593236188,Email,Refund request,Open,
SUPPORT,SUP002260,SUP002260,2025-07-18 13:06:06,Brett Cook,brett.cook@gmail.com,+44 7612321468,Email,Accessibility,Resolved,43:08
SUPPORT,SUP002261,SUP002261,2025-07-18 13:47:02,Marilyn Bell,marilyn.bell@yahoo.com,,Email,Refund request,Resolved,05:00
SUPPORT,SUP002262,SUP002262,2025-07-18 14:43:52,Bruce Lloyd,brucelloyd@gmail.com,+44 7124874672,Email,Refund request,Resolved,34:43
SUPPORT,SUP002263,SUP002263,2025-07-18 16:59:53,Michael Powell,michael.powell@hotmail.com,+44 7015304545,Email,Refund request,Resolved,20:52
SUPPORT,SUP002264,SUP002264,2025-07-18 18:53:06,Stuart Stewart,stuart.stewart@yahoo.com,+44 7400460520,Email,Refund request,Resolved,34:55
SUPPORT,SUP002265,SUP002265,2025-07-18 20:23:35,Marilyn Dale,,+44 7730510111,Phone,Complaint,Resolved,34:40
SUPPORT,SUP002266,SUP002266,2025-07-18 22:41:37,Robert Mitchell,robert.mitchell@hotmail.com,+44 7027114668,Phone,Refund request,Resolved,09:25
SUPPORT,SUP002267,SUP002267,2025-07-18 23:40:42,Frank Harris,frank.harris@yahoo.com,,Email,Enquiry,Resolved,09:23
SUPPORT,SUP002268,SUP002268,2025-07-19 00:27:31,Holly Price,holly.price@yahoo.com,+44 7001021577,Email,Accessibility,Resolved,05:35
SUPPORT,SUP002269,SUP002269,2025-07-19 04:03:02,Jade Williams,jade.williams@hotmail.com,+44 7994979797,Email,Complaint,Resolved,14:19
SUPPORT,SUP002270,SUP002270,2025-07-19 07:32:11,Liam Murphy,,+44 7548598348,Phone,Complaint,Resolved,07:00
SUPPORT,SUP002271,SUP002271,2025-07-19 07:58:27,Amber Potter,amber.potter@yahoo.com,+44 7354193565,Email,Refund request,Open,
SUPPORT,SUP002272,SUP002272,2025-07-19 08:08:50,Francesca West,francesca.west@yahoo.com,+44 7990989735,Email,Enquiry,Resolved,04:20
SUPPORT,SUP002273,SUP002273,2025-07-19 11:10:02,Carolyn Edwards,carolyn.edwards@yahoo.com,+44 7987382422,Email,Refund request,Resolved,32:25
SUPPORT,SUP002274,SUP002274,2025-07-19 11:14:32,Ben Simpson,ben.simpson@hotmail.com,+44 7374184043,Email,Accessibility,Resolved,23:18
SUPPORT,SUP002275,SUP002275,2025-07-19 12:50:13,John Robertson,john.robertson@hotmail.co.uk,+44 7290607061,Phone,Accessibility,Resolved,07:10
SUPPORT,SUP002276,SUP002276,2025-07-19 13:57:27,Stacey Bird,stacey.bird@gmail.com,+44 7606704042,Phone,Refund request,Open,
SUPPORT,SUP002277,SUP002277,2025-07-19 14:46:30,Carly Turner,carl.turner@hotmail.com,+44 7072587658,Email,Refund request,Resolved,22:08
SUPPORT,SUP002278,SUP002278,2025-07-19 15:24:26,Julia O'Donnell,julia.odonnell@gmail.com,+44 7658068040,Email,Accessibility,Resolved,20:53
SUPPORT,SUP002279,SUP002279,2025-07-19 18:00:35,Albert Coles,albert.coles@hotmail.com,+44 7515553392,Email,Complaint,Resolved,30:12
SUPPORT,SUP002280,SUP002280,2025-07-19 19:04:42,Derek Henderson,derek.henderson@hotmail.com,+44 7270003877,Email,Accessibility,Resolved,07:55
SUPPORT,SUP002281,SUP002281,2025-07-19 19:41:24,Dominic Barnett,dominic.barnett@hotmail.com,+44 7612418004,Phone,Refund request,Resolved,14:57
SUPPORT,SUP002282,SUP002282,2025-07-19 20:20:33,Kathryn Cole,kathryn.cole@hotmail.com,+44 7923985482,Email,Refund request,Resolved,23:07
SUPPORT,SUP002283,SUP002283,2025-07-19 21:24:12,Abdul McLean,abdul.mclean@hotmail.com,,Email,Refund request,Resolved,32:46
SUPPORT,SUP002284,SUP002284,2025-07-19 23:15:35,Rosemary Ali,rosemary.ali@hotmail.com,+44 7613612496,Email,Enquiry,Resolved,07:15
SUPPORT,SUP002285,SUP002285,2025-07-20 01:20:09,Chloe Thomas,chloe.thomas@gmail.com,+44 7428592918,Phone,Enquiry,Resolved,07:38
SUPPORT,SUP002286,SUP002286,2025-07-20 01:45:28,Elliott Jones,elliott.jones@yahoo.com,,Email,Refund request,Resolved,11:18
SUPPORT,SUP002287,SUP002287,2025-07-20 02:48:35,Carole Johnson,carole.johnson@yahoo.fr,+44 7951842429,Email,Refund request,Resolved,26:37
SUPPORT,SUP002288,SUP002288,2025-07-20 04:24:47,Debra Webb,,+44 7190239236,Phone,Enquiry,Resolved,05:07
SUPPORT,SUP002289,SUP002289,2025-07-20 04:32:16,Karl Webb,karl.webb@yahoo.fr,+44 7831181080,Phone,Complaint,Open,
SUPPORT,SUP002290,SUP002290,2025-07-20 04:55:43,Scott Hussain,scott.hussain@gmail.com,+44 7890172944,Email,Enquiry,Resolved,00:17
SUPPORT,SUP002291,SUP002291,2025-07-20 05:37:49,Paige Spencer,paige.spencer@gmail.com,,Email,Refund request,Resolved,30:48
SUPPORT,SUP002292,SUP002292,2025-07-20 07:11:24,Sean May,sean.may@yahoo.com,+44 7774168664,Email,Refund request,Open,
SUPPORT,SUP002293,SUP002293,2025-07-20 07:55:11,Jodie Lloyd,jodie.lloyd@gmail.com,+44 7077911238,Email,Refund request,Resolved,17:31
SUPPORT,SUP002294,SUP002294,2025-07-20 08:43:07,Alan Knowles,alan.knowles@yahoo.fr,+44 7177786107,Email,Enquiry,Resolved,03:54
SUPPORT,SUP002295,SUP002295,2025-07-20 08:57:19,Michelle Lewis,michelle.lewis@yahoo.com,+44 7876206568,Email,Accessibility,Resolved,04:46
SUPPORT,SUP002296,SUP002296,2025-07-20 11:14:20,Mark Davies,mark.davies@hotmail.co.uk,+44 7479273382,Email,Refund request,Resolved,17:17
SUPPORT,SUP002297,SUP002297,2025-07-20 13:18:50,Glenn Greenwood,glenn.greenwood@yahoo.com,,Email,Complaint,Open,
SUPPORT,SUP002298,SUP002298,2025-07-20 16:03:30,Holly Byrne,holly.byrne@yahoo.com,+44 7519226104,Email,Enquiry,Resolved,05:22
SUPPORT,SUP002299,SUP002299,2025-07-20 18:39:12,Simon George,simon.george@gmail.com,+44 7194359386,Email,Refund request,Resolved,13:16
SUPPORT,SUP002300,SUP002300,2025-07-20 20:50:56,Thomas Allen,thomas.allen@hotmail.com,+44 7660833222,Email,Enquiry,Resolved,10:07
SUPPORT,SUP002301,SUP002301,2025-07-20 21:42:51,Shirley Fletcher,,+44 7124861708,Phone,Complaint,Resolved,05:27
SUPPORT,SUP002302,SUP002302,2025-07-20 23:49:12,Nicola Smith,nicola.smith@hotmail.com,,Email,Refund request,Resolved,40:19
SUPPORT,SUP002303,SUP002303,2025-07-21 01:04:02,Mohamed Matthews,mohamed.matthews@gmail.com,,Email,Enquiry,Resolved,02:33
SUPPORT,SUP002304,SUP002304,2025-07-21 03:57:16,Gemma Parsons,,+44 7926590987,Phone,Refund request,Resolved,08:47
SUPPORT,SUP002305,SUP002305,2025-07-21 05:40:10,Bernard Taylor,bernard.taylor@hotmail.com,+44 7766089327,Email,Complaint,Resolved,18:35
SUPPORT,SUP002306,SUP002306,2025-07-21 06:43:51,Stuart Robinson,stuart.robinson@hotmail.com,,Email,Accessibility,Resolved,04:33
SUPPORT,SUP002307,SUP002307,2025-07-21 08:17:46,Sam Knowles,sam.knowles@hotmail.com,+44 7275619476,Email,Refund request,Resolved,15:26
SUPPORT,SUP002308,SUP002308,2025-07-21 08:41:08,Hilary Robinson,hilary.robinson@yahoo.com,+44 7037121268,Phone,Refund request,Resolved,05:39
SUPPORT,SUP002309,SUP002309,2025-07-21 14:17:48,Graham Brown,graham.brown@gmail.com,+44 7010480815,Email,Refund request,Resolved,26:50
SUPPORT,SUP002310,SUP002310,2025-07-21 14:28:40,Ashley Morris,ashley.morris@gmail.com,,Email,Complaint,Resolved,16:20
SUPPORT,SUP002311,SUP002311,2025-07-21 16:35:45,Chloe Thomas,chloe.thomas@gmail.com,+44 7428592918,Email,Refund request,Resolved,26:03
SUPPORT,SUP002312,SUP002312,2025-07-21 16:36:28,Ann Ball,ann.ball@hotmail.com,,Email,Accessibility,Resolved,02:42
SUPPORT,SUP002313,SUP002313,2025-07-21 16:54:46,Sandra Walker,sandra.walker@aol.com,,Email,Enquiry,Resolved,06:08
SUPPORT,SUP002314,SUP002314,2025-07-21 20:09:20,Roger Miller,roger.miller@yahoo.com,+44 7841715690,Email,Accessibility,Resolved,00:46
SUPPORT,SUP002315,SUP002315,2025-07-22 02:24:34,Lawrence Nash,lawrence.nash@gmail.com,+44 7875054262,Email,Refund request,Resolved,21:35
SUPPORT,SUP002316,SUP002316,2025-07-22 08:31:21,Josh Charlton,josh.charlton@hotmail.co.uk,+44 7597595916,Email,Complaint,Resolved,10:14
SUPPORT,SUP002317,SUP002317,2025-07-22 08:40:46,Lauren Howard,lauren.howard@gmail.com,,Email,Enquiry,Resolved,06:29
SUPPORT,SUP002318,SUP002318,2025-07-22 09:12:33,Gemma Griffiths,gemma.griffiths@hotmail.fr,+44 7563639200,Email,Enquiry,Resolved,05:07
SUPPORT,SUP002319,SUP002319,2025-07-22 10:53:17,Eileen Warner,eileen.warner@gmail.com,,Email,Complaint,Resolved,07:04
SUPPORT,SUP002320,SUP002320,2025-07-22 12:31:31,Lesley Robinson,lesley.robinson@yahoo.com,,Email,Complaint,Resolved,27:54
SUPPORT,SUP002321,SUP002321,2025-07-22 13:54:01,Jayne Potts,jayne.potts@yahoo.com,+44 7089505325,Email,Complaint,Resolved,13:20
SUPPORT,SUP002322,SUP002322,2025-07-22 14:19:08,Irene Martin,irene.martin@gmail.com,+44 7762340571,Email,Complaint,Resolved,27:28
SUPPORT,SUP002323,SUP002323,2025-07-22 14:59:30,Henry Nicholls,henry.nicolls@yahoo.com,+44 7549613637,Email,Refund request,Resolved,05:11
SUPPORT,SUP002324,SUP002324,2025-07-22 16:10:26,Emma McDonald,emma.mcdonald@hotmail.com,,Email,Enquiry,Open,
SUPPORT,SUP002325,SUP002325,2025-07-23 01:46:35,BernardThomas,bernard.thomas@msn.com,+44 7329752468,Phone,Accessibility,Resolved,17:20
SUPPORT,SUP002326,SUP002326,2025-07-23 03:32:03,Emma Brown,emma.brown@wanadoo.fr,+44 7392278158,Email,Refund request,Resolved,17:02
SUPPORT,SUP002327,SUP002327,2025-07-23 07:11:59,Benjamin Johnson,benjamin.johnson@yahoo.com,+44 7775630336,Email,Enquiry,Resolved,08:07
SUPPORT,SUP002328,SUP002328,2025-07-23 09:23:07,Diana Richardson,diana.richardson@hotmail.com,+44 7643611104,Phone,Refund request,Resolved,05:49
SUPPORT,SUP002329,SUP002329,2025-07-23 09:51:27,Yvonne Fisher,,+44 7622683043,Phone,Enquiry,Resolved,05:06
SUPPORT,SUP002330,SUP002330,2025-07-23 10:41:11,Lisa Webb,lisa.webb@yahoo.com,+44 7462494827,Email,Refund request,Resolved,01:15
SUPPORT,SUP002331,SUP002331,2025-07-23 12:14:44,Kyle Baker,kyle.baker@hotmail.com,+44 7115155956,Email,Enquiry,Resolved,09:39
SUPPORT,SUP002332,SUP002332,2025-07-23 12:27:52,Frederick Rose,,+44 7715987639,Phone,Enquiry,Open,
SUPPORT,SUP002333,SUP002333,2025-07-23 13:36:48,Eileen Price,eileen.price@aol.com,+44 7935258605,Phone,Refund request,Resolved,10:03
SUPPORT,SUP002334,SUP002334,2025-07-23 16:27:38,Amy Thomas,amy.thomas@hotmail.com,,Email,Enquiry,Resolved,02:25
SUPPORT,SUP002335,SUP002335,2025-07-23 18:23:01,Elliott Carroll,elliott.carroll@hotmail.com,+44 7838297079,Email,Complaint,Open,
SUPPORT,SUP002336,SUP002336,2025-07-23 22:23:28,Caorlyn Edwards,carolyn.edwards@yahoo.com,+44 7987382422,Email,Accessibility,Resolved,28:50
SUPPORT,SUP002337,SUP002337,2025-07-23 22:27:34,Jay Thomas,jay.thomas@yahoo.com,+44 7829121585,Email,Refund request,Resolved,13:56
SUPPORT,SUP002338,SUP002338,2025-07-24 00:43:54,Chloe Bryant,chloe.bryant@hotmail.com,+44 7197629294,Email,Enquiry,Resolved,08:51
SUPPORT,SUP002339,SUP002339,2025-07-24 07:29:46,Joanna Ward,joanna.ward@yahoo.com,+44 7160987695,Email,Accessibility,Resolved,15:33
SUPPORT,SUP002340,SUP002340,2025-07-24 07:46:46,Jordan Roberts,jordan.roberts2@gmail.com,+44 7039113478,Email,Refund request,Resolved,22:52
SUPPORT,SUP002341,SUP002341,2025-07-24 17:47:04,Kim Andrews,kim.andrews@yahoo.com,,Email,Refund request,Resolved,18:13
SUPPORT,SUP002342,SUP002342,2025-07-24 19:50:24,Geraldine Powell,geraldine.powell@hotmail.com,,Email,Accessibility,Resolved,12:49
SUPPORT,SUP002343,SUP002343,2025-07-24 20:47:13,Russell Davies,russell.davies@hotmail.fr,+44 7410592199,Phone,Refund request,Resolved,19:26
SUPPORT,SUP002344,SUP002344,2025-07-24 21:20:49,Ellei Miller,ellie.miller@yahoo.com,+44 7734248609,Phone,Refund request,Resolved,15:12
SUPPORT,SUP002345,SUP002345,2025-07-24 22:05:28,Kathryn Davis,kathryn.davis@wanadoo.fr,+44 7543495594,Email,Refund request,Open,
SUPPORT,SUP002346,SUP002346,2025-07-25 01:25:05,Eleanor Atkins,eleanor.atkins@hotmail.com,+44 7178185767,Email,Refund request,Resolved,12:30
SUPPORT,SUP002347,SUP002347,2025-07-25 09:27:40,Sandra Blackburn,sandra.blackburn@yahoo.com,+44 7043215934,Email,Refund request,Resolved,19:15
SUPPORT,SUP002348,SUP002348,2025-07-25 12:22:34,Emma Clarke,,+44 7484249111,Phone,Refund request,Resolved,04:19
SUPPORT,SUP002349,SUP002349,2025-07-25 13:36:09,Ashleigh Patel,ashleigh.patel@hotmail.com,+44 7894865297,Email,Complaint,Open,
SUPPORT,SUP002350,SUP002350,2025-07-25 14:41:13,Terence Shaw,terence.shaw@gmail.com,+44 7888678578,Email,Enquiry,Resolved,05:35
SUPPORT,SUP002351,SUP002351,2025-07-25 15:20:02,Edward Baker,edward.baker@hotmail.com,+44 7072207167,Phone,Enquiry,Resolved,04:51
SUPPORT,SUP002352,SUP002352,2025-07-25 15:57:21,Marilyn Fuller,marilyn.fuller@yahoo.com,,Email,Enquiry,Resolved,05:44
SUPPORT,SUP002353,SUP002353,2025-07-25 21:15:33,Rita Morris,rita.morris2@yahoo.com,+44 7603233588,Email,Enquiry,Open,
SUPPORT,SUP002354,SUP002354,2025-07-25 23:12:59,Joyce Roberts,joyce.roberts@gmail.com,,Email,Refund request,Resolved,15:56
SUPPORT,SUP002355,SUP002355,2025-07-26 00:42:57,Marion Shaw,marion.shaw@yahoo.com,+44 7252144904,Email,Enquiry,Resolved,00:47
SUPPORT,SUP002356,SUP002356,2025-07-26 00:46:00,William Goddard,william.goddard@hotmail.com,,Email,Refund request,Resolved,14:41
SUPPORT,SUP002357,SUP002357,2025-07-26 03:09:35,Georgina Adams,georgina.adams@aol.com,+44 7701825449,Email,Accessibility,Resolved,19:21
SUPPORT,SUP002358,SUP002358,2025-07-26 04:36:46,Craig Quinn,craig.quinn@yahoo.com,,Email,Enquiry,Resolved,05:14
SUPPORT,SUP002359,SUP002359,2025-07-26 04:38:05,Jessica Porter,jessica.porter@gmail.com,+44 7284688442,Email,Refund request,Resolved,44:24
SUPPORT,SUP002360,SUP002360,2025-07-26 09:38:38,Joseph Davies,joseph.davies@wanadoo.fr,,Email,Complaint,Resolved,52:25
SUPPORT,SUP002361,SUP002361,2025-07-26 09:48:31,Stanley Parker,stanley.parker@hotmail.com,+44 7216340001,Phone,Accessibility,Resolved,19:46
SUPPORT,SUP002362,SUP002362,2025-07-26 11:36:55,Kenneth Macdonald,kenneth.macdonald@gmail.com,+44 7497193453,Phone,Accessibility,Resolved,05:05
SUPPORT,SUP002363,SUP002363,2025-07-26 16:11:33,Lynda Reynolds,,+44 7545891338,Phone,Complaint,Resolved,17:42
SUPPORT,SUP002364,SUP002364,2025-07-26 21:59:21,Carole Ellis,carole.ellis@aol.com,+44 7133303443,Phone,Accessibility,Resolved,07:00
SUPPORT,SUP002365,SUP002365,2025-07-26 22:50:48,Mohammed Thomas,,+44 7965827691,Phone,Refund request,Resolved,16:29
SUPPORT,SUP002366,SUP002366,2025-07-27 00:46:52,Mandy Jackson,mandy.jackson@hotmail.com,,Email,Refund request,Open,
SUPPORT,SUP002367,SUP002367,2025-07-27 02:30:19,Charlene Leonard,charlene.leonard@yahoo.com,+44 7395992591,Phone,Accessibility,Open,
SUPPORT,SUP002368,SUP002368,2025-07-27 03:27:49,Callum Whittaker,callum.whittaker@hotmail.com,+44 7580354131,Email,Accessibility,Resolved,05:14
SUPPORT,SUP002369,SUP002369,2025-07-27 04:10:47,Ann Scott,ann.scott@gmail.com,,Email,Complaint,Resolved,01:36
SUPPORT,SUP002370,SUP002370,2025-07-27 06:34:51,Diane Clark,diane.clark@yahoo.com,+44 7266240632,Email,Enquiry,Resolved,09:19
SUPPORT,SUP002371,SUP002371,2025-07-27 06:47:55,Steven Fisher,steven.fishr@gmail.com,,Email,Refund request,Resolved,05:31
SUPPORT,SUP002372,SUP002372,2025-07-27 08:32:17,Suzanne Rice,suzanne.rice@hotmail.com,+44 7263840382,Phone,Enquiry,Resolved,02:49
SUPPORT,SUP002373,SUP002373,2025-07-27 08:44:16,Gail Hammond,gail.hammond@yahoo.fr,+44 7924298412,Email,Refund request,Resolved,04:49
SUPPORT,SUP002374,SUP002374,2025-07-27 09:25:43,Stacey O'Brien,stacey.obrin@yahoo.com,+44 7857463335,Email,Accessibility,Resolved,19:44
SUPPORT,SUP002375,SUP002375,2025-07-27 09:51:31,Aimee Campbell,imee.campbell@hotmail.com,+44 7968313492,Phone,Enquiry,Open,
SUPPORT,SUP002376,SUP002376,2025-07-27 12:04:57,Francesca Akhtar,,+44 7782834426,Phone,Refund request,Resolved,18:45
SUPPORT,SUP002377,SUP002377,2025-07-27 15:22:28,Richard Khan,richard.khan@hotmail.com,+44 7689710028,Email,Complaint,Resolved,22:27
SUPPORT,SUP002378,SUP002378,2025-07-27 19:07:29,Norman Cross,norman.cross@gmail.com,+44 7403219302,Phone,Complaint,Resolved,08:46
SUPPORT,SUP002379,SUP002379,2025-07-27 22:06:28,Barry Hunt,barry.hunt@gmail.com,+44 7275031040,Phone,Refund request,Resolved,39:45
SUPPORT,SUP002380,SUP002380,2025-07-28 02:01:49,Allan May,allan.may@yahoo.com,+44 7389420339,Email,Complaint,Resolved,10:20
SUPPORT,SUP002381,SUP002381,2025-07-28 03:00:20,Mark Porter,mark.porter@yahoo.com,,Email,Accessibility,Open,
SUPPORT,SUP002382,SUP002382,2025-07-28 03:16:54,Nicola Brown,nicola.brown@wanadoo.fr,+44 7210075403,Phone,Accessibility,Open,
SUPPORT,SUP002383,SUP002383,2025-07-28 04:28:34,Marilyn Bell,marilyn.bell@yahoo.com,,Email,Refund request,Resolved,16:51
SUPPORT,SUP002384,SUP002384,2025-07-28 05:10:53,Jemma Kaur,jemma.kaur@gmail.com,+44 7603132243,Email,Enquiry,Open,
SUPPORT,SUP002385,SUP002385,2025-07-28 05:26:27,Tracy Lamb,,+44 7472056335,Phone,Accessibility,Open,
SUPPORT,SUP002386,SUP002386,2025-07-28 05:43:34,Catherine Cook,,+44 7756260757,Phone,Complaint,Resolved,12:00
SUPPORT,SUP002387,SUP002387,2025-07-28 09:16:44,Hayley Barlow,hayley.barlow@hotmail.fr,+44 7761894740,Email,Complaint,Open,
SUPPORT,SUP002388,SUP002388,2025-07-28 10:59:13,Kathleen Rees,kathleen.rees@yahoo.com,,Email,Complaint,Resolved,29:36
SUPPORT,SUP002389,SUP002389,2025-07-28 11:33:01,Ann Scott,ann.scott@gmail.com,+44 7762629607,Phone,Accessibility,Resolved,31:52
SUPPORT,SUP002390,SUP002390,2025-07-28 11:56:09,Max Turner,max.turner@hotmail.fr,+44 7954615769,Phone,Refund request,Resolved,17:18
SUPPORT,SUP002391,SUP002391,2025-07-28 12:39:45,Henry Wyatt,henry.wyatt@aol.com,+44 7057290746,Phone,Accessibility,Resolved,09:31
SUPPORT,SUP002392,SUP002392,2025-07-28 17:17:55,Gemma Gardner,gemma.gardner@hotmail.com,+44 7139199667,Email,Enquiry,Resolved,00:37
SUPPORT,SUP002393,SUP002393,2025-07-28 18:02:09,Jane Elliott,,+44 7585901799,Phone,Refund request,Open,
SUPPORT,SUP002394,SUP002394,2025-07-28 18:24:30,Roger Begum,roger.begum@hotmail.com,+44 7445267374,Email,Refund request,Resolved,50:12
SUPPORT,SUP002395,SUP002395,2025-07-28 18:25:55,Rita Brown,,+44 7029252924,Phone,Complaint,Resolved,21:16
SUPPORT,SUP002396,SUP002396,2025-07-29 01:52:26,Stanley Hicks,stanley.hicks@yahoo.com,+44 7191442219,Email,Refund request,Resolved,25:49
SUPPORT,SUP002397,SUP002397,2025-07-29 05:08:36,Toby Hanson,toby.hanson@gmail.com,+44 7549076479,Email,Refund request,Resolved,22:59
SUPPORT,SUP002398,SUP002398,2025-07-29 06:58:13,Dorothy Hussain,dorothy.hussain@hotmail.com,+44 7871851149,Email,Refund request,Resolved,27:22
SUPPORT,SUP002399,SUP002399,2025-07-29 08:41:09,Emma Mistry,emma.mistry@gmail.com,,Email,Complaint,Resolved,25:44
SUPPORT,SUP002400,SUP002400,2025-07-29 10:00:13,Joyce Davies,joyce.davies@hotmail.com,+44 7997605472,Email,Accessibility,Resolved,18:30
SUPPORT,SUP002401,SUP002401,2025-07-29 12:48:31,Sylvia Wood,sylvia.wood@gmail.com,+44 7339425248,Email,Refund request,Resolved,15:26
SUPPORT,SUP002402,SUP002402,2025-07-29 15:29:06,Patrick Chapman,patrick.chapman@hotmail.com,,Email,Enquiry,Resolved,11:06
SUPPORT,SUP002403,SUP002403,2025-07-29 15:33:39,Diane Clark,diane.clark@yahoo.com,+44 7266640632,Email,Enquiry,Resolved,07:08
SUPPORT,SUP002404,SUP002404,2025-07-29 18:09:41,Keith Davison,keith.davison@aol.com,+44 7774266294,Email,Complaint,Resolved,22:17
SUPPORT,SUP002405,SUP002405,2025-07-29 18:40:36,Stephen Rowe,,+44 7903996584,Phone,Complaint,Resolved,22:03
SUPPORT,SUP002406,SUP002406,2025-07-30 03:25:27,Max Davey,max.davey@yahoo.com,+44 7289712290,Phone,Complaint,Resolved,18:10
SUPPORT,SUP002407,SUP002407,2025-07-30 10:15:34,Dominic Wilson,dominic.wilson@gmail.com,,Email,Complaint,Open,
SUPPORT,SUP002408,SUP002408,2025-07-30 11:05:41,Suzanne Hill,szanne.hill@hotmail.com,,Email,Complaint,Resolved,52:37
SUPPORT,SUP002409,SUP002409,2025-07-30 11:42:57,Jennifer Reed,jennifer.reed@hotmail.com,+44 7181461097,Phone,Enquiry,Resolved,10:38
SUPPORT,SUP002410,SUP002410,2025-07-30 11:50:53,Jacob Dickinson,jacob.dickinson@gmail.com,,Email,Refund request,Resolved,17:08
SUPPORT,SUP002411,SUP002411,2025-07-30 12:31:17,Lindsey Kelly,,+44 7157297254,Phone,Refund request,Resolved,13:45
SUPPORT,SUP002412,SUP002412,2025-07-30 12:52:38,Elliott Davis,,+44 7724664141,Phone,Enquiry,Resolved,04:31
SUPPORT,SUP002413,SUP002413,2025-07-30 12:52:55,Melissa Johnson,melissa.johnson@gmail.com,+44 7793720469,Email,Complaint,Resolved,12:28
SUPPORT,SUP002414,SUP002414,2025-07-30 13:01:48,Eileen Wilson,eieen.wilson@hotmail.com,+44 7677795300,Phone,Complaint,Resolved,06:10
SUPPORT,SUP002415,SUP002415,2025-07-30 14:09:10,Norman Lee,norman.lee@orange.fr,,Email,Refund request,Resolved,38:10
SUPPORT,SUP002416,SUP002416,2025-07-30 15:23:14,Frances Stevenson,frances.stevenson@hotmail.com,,Email,Complaint,Open,
