source_system,source_record_id,transaction_id,transaction_date_time,guest_transaction,portal_user_id,billing_address,billing_postcode,event_id,event_name,event_category,event_date,ticket_type,ticket_quantity,unit_price,transaction_total,card_brand,cardholder_name,card_last_4,email,purchaser_first_name,purchaser_surname,telephone_number
ECOMMERCE,TXN007143,TXN007143,2025-03-25 12:41:48,True,,"Flat 84, West Divide, Plymouth",PL1 0CH,EVT0033,Crimson Sound,Music,2025-08-16,Standing,3,21.87,65.61,Visa,Kimberley Garner,0432,kimberley.garner@aol.com,Kimberley,Garner,+44 7001040645
ECOMMERCE,TXN007144,TXN007144,2025-03-25 12:45:05,True,,"Studio 49u, John Center, York",YO16NJ,EVT0014,The Last Promise,Theatre,2025-04-05,Standing,1,21.54,21.54,Mastercard,Yvonne Jackson,9469,yvonne.jackson@gmail.com,Yvonne,Jackson,+44 7405015388
ECOMMERCE,TXN007145,TXN007145,2025-03-25 13:00:41,False,USR000938,"1 Howell Skyway, Edinburgh",EH1 3YZ,EVT0020,Colourful Quest,Family,2025-05-17,Standing,1,25.9,25.9,Mastercard,Denise Whitehead,8630,denisewhitehead@hotmail.com,Denise,Whitehead,+44 7490291502
ECOMMERCE,TXN007146,TXN007146,2025-03-25 13:08:47,True,,"Flat 5, Jeffrey Pike, Reading",RG1 4EY,EVT0022,Secret Carnival,Family,2025-05-31,Standing,1,24.82,24.82,Visa,Irene Hodgson,9537,irene.hodgson@orange.fr,Irene,Hodgson,+44 7009622124
ECOMMERCE,TXN007147,TXN007147,2025-03-25 13:19:47,False,USR003908,"05 Evans Track, London",W18KE,EVT0026,The Hidden Garden,Theatre,2025-06-28,Standing,1,25.17,25.17,Visa,Maurice Murphy,8452,maurice.murphy2@gmail.com,Maurice,Murphy,0044 7016007524
ECOMMERCE,TXN007148,TXN007148,2025-03-25 14:01:44,True,,"Studio 3, Clarke Isle, London",N1 1JA,EVT0013,Colourful Carnival 2,Family,2025-03-29,Seated,1,79.12,79.12,Visa,Katy Carr,2709,katy.carr@gmail.com,Katy,Carr,
ECOMMERCE,TXN007149,TXN007149,2025-03-25 14:19:39,False,USR001898,"74 Liam Circles, Dundee",DD1 8ER,EVT0013,Colourful Carnival 2,Family,2025-03-29,Standing,2,58.25,116.5,Mastercard,Denis Townsend,7480,denis.townsend@yahoo.com,Denis,Townsend,07246 836 122
ECOMMERCE,TXN007150,TXN007150,2025-03-25 14:25:39,False,USR002747,"45 Nicola Court, Wolverhampton",WV1 8MT,EVT0050,Elite Martial Arts,Sport,2025-12-13,Standing,1,38.71,38.71,Visa,Conor Peacock,9160,conor.peacock@hotmail.co.uk,Conor,Peacock,+44 7813034980
ECOMMERCE,TXN007151,TXN007151,2025-03-25 14:41:13,False,USR000493,"9 Charlotte Divide, Plymouth",PL1 5BV,EVT0033,Crimson Sound,Music,2025-08-16,Standing,1,21.87,21.87,Visa,Abdul Thomson,5668,ABDUL.THOMSON@HOTMAIL.COM,Abdul,Thomson,+44 7601749801
ECOMMERCE,TXN007152,TXN007152,2025-03-25 14:42:36,False,USR000655,"Studio 70, Thomas Knoll, Reading",RG1 8OT,EVT0036,Neon Signals,Music,2025-09-06,Standing,1,64.58,64.58,Visa,Leanne Hayes,1060,leanne.hayes@yahoo.com,Lenne,Hayes,+44 7651345175
ECOMMERCE,TXN007153,TXN007153,2025-03-25 14:51:10,True,,"Studio 56q, Jones Coves, London",W1 6LN,EVT0020,Colourful Quest,Family,2025-05-17,Standing,1,25.9,25.9,Visa,Vanessa Wade,4974,vanessa.wade@msn.com,Vanessa,Wade,+44 7104466830
ECOMMERCE,TXN007154,TXN007154,2025-03-25 14:59:28,False,USR004266,"Flat 73, Norman Skyway, Lincoln",LN1 4NK,EVT0014,The Last Promise,Theatre,2025-04-05,Standing,1,21.54,21.54,Mastercard,Heather Hawkins,1976,heather.hawkins@gmail.com,Heather,Hawins,+44 7234077117
ECOMMERCE,TXN007155,TXN007155,2025-03-25 15:02:53,False,USR004041,"151 Danielle Drive, Luton",LU1 5RM,EVT0024,Ultimate Sports Festival,Sport,2025-06-14,Standing,3,41.6,124.8,Mastercard,Kim Davies,2486,kim.davies@gmail.com,Kim,Davies,+44 7000292921
ECOMMERCE,TXN007156,TXN007156,2025-03-25 15:04:13,True,,"Flat 56q, Jacob Lock, Luton",LU17AQ,EVT0014,The Last Promise,Theatre,2025-04-05,Seated,1,37.46,37.46,Visa,Marc Jackson,3722,marc.jackson64@yahoo.com,Marc,Jackson,+44 7619376700
ECOMMERCE,TXN007157,TXN007157,2025-03-25 15:13:36,True,,"Flat 7, Saunders Parks, Worcester",WR1 8VP,EVT0041,Curious Discovery 2,Family,2025-10-11,Seated,2,32.54,65.08,Mastercard,Louise Roberts,0337,louise.roberts@gmail.com,Louise,Roberts,+44 7396552722
ECOMMERCE,TXN007158,TXN007158,2025-03-25 15:37:49,True,,"18 Sanderson Crossroad, Inverness",IV1 5PP,EVT0034,Unfiltered Night,Comedy,2025-08-23,Standing,1,35.86,35.86,Mastercard,Joshua Harris,1065,joshua.harris@yahoo.com,Joshua,Harris,+44 7109925649
ECOMMERCE,TXN007159,TXN007159,2025-03-25 15:38:31,True,,"346 Margaret Road, Wolverhampton",WV1 8ZB,EVT0014,The Last Promise,Theatre,2025-04-05,Standing,3,21.54,64.62,Mastercard,Kevin Cooper,5140,kevin.cooper@orange.fr,Kevin,Cooper,+44 7546919830
ECOMMERCE,TXN007160,TXN007160,2025-03-25 15:47:57,True,,"9 Joanne Heights, Oxford",OX1 8NB,EVT0013,Colourful Carnival 2,Family,2025-03-29,Standing,1,58.25,58.25,Mastercard,Harriet Parker,5187,,Harriet,Parker,+44 7790138725
ECOMMERCE,TXN007161,TXN007161,2025-03-25 16:10:39,False,USR001972,"Studio 13, Linda Ford, Chester",CH1 9FX,EVT0014,The Last Promise,Theatre,2025-04-05,Standing,1,21.54,21.54,Visa,Kieran Smith,9160,KIERAN.SMITH@YAHOO.FR,Kieran,Smith,+44 7735883619
ECOMMERCE,TXN007162,TXN007162,2025-03-25 17:16:24,False,USR001048,"Studio 7, Foster Roads, Brighton",BN1 9VI,EVT0028,Midnight Sound,Music,2025-07-12,Standing,2,59.14,118.28,Mastercard,Emma Parsons,9869,emma.parsons@yahoo.com,Emma,Parsons,+44 7305078099
ECOMMERCE,TXN007163,TXN007163,2025-03-25 18:28:54,True,,"78 Mandy Springs, Edinburgh",EH1 6FW,EVT0019,Northern Static,Music,2025-05-10,Standing,1,39.05,39.05,Visa,Abdul Carroll,3435,abdul.carroll@hotmail.com,Abdul,Carroll,+44 7263132471
ECOMMERCE,TXN007164,TXN007164,2025-03-25 19:23:48,True,,"64 Gary Meadows, Lisburn",BT27 1NI,EVT0015,Late Night Sessions,Comedy,2025-04-12,Standing,1,31.7,31.7,Mastercard,Billy Jennings,0078,billy.jennings@hotmail.fr,Billy,Jennings,+44 7148520404
ECOMMERCE,TXN007165,TXN007165,2025-03-25 19:43:00,True,,"41 Warren Summit, Swansea",SA1 2MK,EVT0023,The Broken Voyage,Theatre,2025-06-07,Standing,1,48.96,48.96,Visa,Donald Ahmed,4375,donald.ahmed@gmail.com,Donald,Ahmed,+44 7875580909
ECOMMERCE,TXN007166,TXN007166,2025-03-25 20:10:28,True,,"39 Patricia Trail, Sunderland",SR1 1OC,EVT0019,Northern Static,Music,2025-05-10,Seated,1,51.59,51.59,Visa,Christine Carter,9397,christine.carter@hotmail.com,Christine,Carter,+44 7233039220
ECOMMERCE,TXN007167,TXN007167,2025-03-25 20:31:29,True,,"184 Griffiths Mews, Leicester",LE1 1KD,EVT0026,The Hidden Garden,Theatre,2025-06-28,Standing,1,25.17,25.17,Visa,Debra Smith,7506,debra.smith@yahoo.com,Debra,Smith,+44 7783898208
ECOMMERCE,TXN007168,TXN007168,2025-03-25 20:53:37,False,USR000995,"Studio 98, Stephanie Coves, Coventry",CV1 0PA,EVT0036,Neon Signals,Music,2025-09-06,Seated,2,88.3,176.6,Visa,JULIAN GREEN,1918,julian.green@hotmail.co.uk,Julian,Green,+44 7199007555
ECOMMERCE,TXN007169,TXN007169,2025-03-25 21:07:05,True,,"4 Stephens Branch, Manchester",M1 4ZL,EVT0047,Silver Signals,Music,2025-11-22,Seated,1,78.13,78.13,Mastercard,Jonathan Patel,9808,jonathan.patel@yahoo.com,Jonathan,Patel,+44 7520182911
ECOMMERCE,TXN007170,TXN007170,2025-03-25 21:52:08,False,USR000661,"Studio 98, Nixon Inlet, Brighton",BN1 4GX,EVT0018,Silver Anthems,Music,2025-05-03,Seated,1,45.59,45.59,Visa,Callum Richards,7684,callum.richards@gmail.com,Callum,Richards,07548 905 001
ECOMMERCE,TXN007171,TXN007171,2025-03-25 22:11:49,True,,"839 Gerard Plains, Southampton",SO14 6SG,EVT0029,The Golden Letter,Theatre,2025-07-19,Standing,3,48.59,145.77,Visa,Rita Morris,3088,rita.morris@yahoo.com,Rita,Morris,+44 7167346758
ECOMMERCE,TXN007172,TXN007172,2025-03-25 22:58:01,True,,"012 Antony Prairie, Wrexham",LL11 3ET,EVT0026,The Hidden Garden,Theatre,2025-06-28,Standing,2,25.17,50.34,Mastercard,Gail Jordan,1683,gail.jordan@yahoo.com,Gail,Jordan,
ECOMMERCE,TXN007173,TXN007173,2025-03-25 23:02:04,False,USR003910,"Studio 9, Andrews Freeway, Carlisle",CA1 0RY,EVT0024,Ultimate Sports Festival,Sport,2025-06-14,Seated,1,62.28,62.28,Mastercard,Gemma Gray,4386,gemma.gray@hotmail.com,Gemma,Gray,+44 7985806551
ECOMMERCE,TXN007174,TXN007174,2025-03-26 01:00:18,False,USR002913,"Studio 9, Henry Locks, London",NW1 2VS,EVT0015,Late Night Sessions,Comedy,2025-04-12,Standing,1,31.7,31.7,Visa,Danny P.,1035,danny.pollard@yahoo.com,Danny,Pollard,+44 7667582267
ECOMMERCE,TXN007175,TXN007175,2025-03-26 01:16:36,False,USR003624,"Studio 44U, Mitchell Green, Reading",RG1 6TI,EVT0025,The Last Portrait,Theatre,2025-06-21,Standing,1,40.79,40.79,Mastercard,Amy Pearson,8608,amy.pearson@gmail.com,Amy,Pearson,+44 7899694416
ECOMMERCE,TXN007176,TXN007176,2025-03-26 01:30:58,True,,"Flat 9, Carolyn Knolls, Sunderland",SR1 3UX,EVT0014,The Last Promise,Theatre,2025-04-05,Standing,1,21.54,21.54,Visa,Keith Harris,0784,keithharris72@yahoo.com,Keith,Harris,
ECOMMERCE,TXN007177,TXN007177,2025-03-26 02:01:16,False,USR001359,"316 Ross Shore, York",YO1 9TA,EVT0023,The Broken Voyage,Theatre,2025-06-07,Standing,1,48.96,48.96,Visa,Beth Baker,2402,beth.baker@gmail.com,Beth,Baker,+447163648967
ECOMMERCE,TXN007178,TXN007178,2025-03-26 02:33:57,False,USR000216,"Flat 1, Alexander Fall, Brighton",BN1 7YQ,EVT0017,Wonderful Carnival,Family,2025-04-26,Standing,1,28.35,28.35,Visa,Carl Brown,4249,carl.brown@gmail.com,Carl,Brown,+44 7209427281
ECOMMERCE,TXN007179,TXN007179,2025-03-26 03:00:58,False,USR003117,"440 Bibi Groves, Harrogate",HG11MH,EVT0020,Colourful Quest,Family,2025-05-17,Standing,1,25.9,25.9,Mastercard,Daniel Mason,9081,daniel.mason@hotmail.com,Daniel,Mason,+44 7841 058907
ECOMMERCE,TXN007180,TXN007180,2025-03-26 03:40:08,True,,"Flat 3, Pollard Mews, Preston",PR1 9CN,EVT0015,Late Night Sessions,Comedy,2025-04-12,Standing,1,31.7,31.7,Mastercard,Amy Murray,2023,amy.murray@hotmail.com,Amy,Murray,+44 7070968452
ECOMMERCE,TXN007181,TXN007181,2025-03-26 04:12:11,False,USR002802,"1 Elliott Ports, York",YO1 3IC,EVT0021,Championship Martial Arts,Sport,2025-05-24,Standing,2,68.46,136.92,Mastercard,Dorothy James,0569,dorothy.james@gmail.com,Dorothy,James,+44 7937147440
ECOMMERCE,TXN007182,TXN007182,2025-03-26 04:45:25,True,,"Flat 21u, Jonathan Stream, Wolverhampton",WV1 3IT,EVT0013,Colourful Carnival 2,Family,2025-03-29,Standing,1,58.25,58.25,Visa,Rosemary Stevens,0190,rosemary.stevens@yahoo.com,Rosemary,Stevens,
ECOMMERCE,TXN007183,TXN007183,2025-03-26 05:05:13,True,,"8 Adam Port, Middlesbrough",TS1 7LJ,EVT0027,Neon Sound,Music,2025-07-05,Standing,1,37.34,37.34,Mastercard,James Gray,2126,james.gray@gmail.com,James,Gray,+44 7949984734
ECOMMERCE,TXN007184,TXN007184,2025-03-26 05:24:39,True,,"43 Wright Flat, Blackburn",BB1 2DG,EVT0027,Neon Sound,Music,2025-07-05,Standing,1,37.34,37.34,Visa,Clifford Jones,6455,clifford.jones@yahoo.com,Clifford,Jones,+44 7249503101
ECOMMERCE,TXN007185,TXN007185,2025-03-26 05:27:13,True,,"13 Riley Prairie, Cardiff",CF10 3UR,EVT0046,Championship Fight Night,Sport,2025-11-15,Standing,1,51.7,51.7,Visa,Heather Ashton,8017,heather.ashton@gmail.com,Heather,Ashton,+44 7740328761
ECOMMERCE,TXN007186,TXN007186,2025-03-26 06:08:30,True,,"Flat 0, Bennett Ville, Aberdeen",AB10 2WJ,EVT0023,The Broken Voyage,Theatre,2025-06-07,Standing,1,48.96,48.96,Visa,Terry Thornton,5076,terry.thornton@yahoo.com,Terry,Thornton,+44 7935477318
ECOMMERCE,TXN007187,TXN007187,2025-03-26 06:50:11,False,USR003593,"Flat 63, Patricia Pines, Bristol",BS1 8FC,EVT0040,Golden Parade,Music,2025-10-04,Standing,2,29.82,59.64,Mastercard,Bernard Perry,2574,bernard.perry2@gmail.com,Bernard,Perry,+44 7868 501591
ECOMMERCE,TXN007188,TXN007188,2025-03-26 06:55:41,True,,"Flat 9, Jones Cove, Reading",RG1 0QT,EVT0041,Curious Discovery 2,Family,2025-10-11,Standing,1,27.19,27.19,Mastercard,Stephen Hurst,3666,stephen.hurst@gmail.com,Stephen,Hurst,+44 7383320886
ECOMMERCE,TXN007189,TXN007189,2025-03-26 06:58:27,False,USR002100,"21 Matthews Flat, Bristol",BS1 1QS,EVT0018,Silver Anthems,Music,2025-05-03,Standing,2,28.06,56.12,Visa,Mathew Marsh,1262,mathew.marsh@gmail.com,Mathew,Marsh,+44 7318282362
ECOMMERCE,TXN007190,TXN007190,2025-03-26 07:29:22,True,,"Studio 13T, Harris Island, Bangor",LL57 0UU,EVT0027,Neon Sound,Music,2025-07-05,Standing,1,37.34,37.34,Mastercard,Lynda Mellor,5527,lynda.mellor@gmail.com,Lynda,Mellor,+44 7552595229
ECOMMERCE,TXN007191,TXN007191,2025-03-26 08:46:11,False,USR004200,"077 Wendy Divide, London",W1 1LU,EVT0013,Colourful Carnival 2,Family,2025-03-29,Standing,1,58.25,58.25,Visa,LEONARD THOMPSON,8560,leonard.thompson@gmail.com,Leonard,Thompson,+44 7322453249
ECOMMERCE,TXN007192,TXN007192,2025-03-26 09:16:29,False,USR002233,"Flat 6, Connor Shores, Edinburgh",EH1 3HF,EVT0024,Ultimate Sports Festival,Sport,2025-06-14,Seated,1,62.28,62.28,Mastercard,Scott B.,5283,scottbaker@hotmail.com,Scott,Baker,+44 7654444060
ECOMMERCE,TXN007193,TXN007193,2025-03-26 09:49:36,True,,"Studio 73, Leach Mountain, Peterborough",PE1 3RS,EVT0020,Colourful Quest,Family,2025-05-17,Standing,1,25.9,25.9,Mastercard,Julia O'Donnell,5321,julia.odonnell78@outlook.com,Julia,O'Donnell,+44 7658068040
ECOMMERCE,TXN007194,TXN007194,2025-03-26 10:46:31,True,,"40 Martin Drive, Guildford",GU1 6OC,EVT0029,The Golden Letter,Theatre,2025-07-19,Seated,1,65.43,65.43,Mastercard,Ross H.,7789,ross.hall@yahoo.com,Ross,Hall,+44 7800072985
ECOMMERCE,TXN007195,TXN007195,2025-03-26 12:23:11,True,,"776 Amy Ferry, Peterborough",PE1 0HL,EVT0035,Comic Circuit,Comedy,2025-08-30,Standing,3,66.8,200.4,Visa,Bryan Smith,4061,bryan.smith57@outlook.com,Bryan,Smith,+44 7997297276
ECOMMERCE,TXN007196,TXN007196,2025-03-26 12:48:14,False,USR000211,"Studio 82S, Jennifer Estate, Aberystwyth",SY23 0EE,EVT0015,Late Night Sessions,Comedy,2025-04-12,Standing,1,31.7,31.7,American Express,Kim Long,3547,kim.long@yahoo.com,Kim,Long,+44 7650725251
ECOMMERCE,TXN007197,TXN007197,2025-03-26 13:03:28,True,,"Flat 50w, Kayleigh Plains, London",SE1 8FT,EVT0041,Curious Discovery 2,Family,2025-10-11,Seated,4,32.54,130.16,Visa,Owen T.,4111,owen.turnbull@hotmail.com,Owen,Turnbull,+44 7874661311
ECOMMERCE,TXN007198,TXN007198,2025-03-26 13:30:06,False,USR003935,"Flat 84, Paul Path, London",W10HE,EVT0017,Wonderful Carnival,Family,2025-04-26,Seated,2,33.92,67.84,Mastercard,Lawrence Jackson,8884,lawrence.jackson@orange.fr,Lawrence,Jackson,+44 7317090016
ECOMMERCE,TXN007199,TXN007199,2025-03-26 13:42:39,False,USR003271,"7 Kirsty Drives, Liverpool",L19YG,EVT0040,Golden Parade,Music,2025-10-04,Seated,1,42.58,42.58,Mastercard,Max Armstrong,9973,max.armstrong@yahoo.com,Max,Armstrong,+44 7262780665
ECOMMERCE,TXN007200,TXN007200,2025-03-26 15:40:48,False,USR002301,"5 Khan Harbor, Chesterfield",S40 1JQ,EVT0024,Ultimate Sports Festival,Sport,2025-06-14,Standing,1,41.6,41.6,Visa,Kyle Scott,7230,kyle.scott@hotmail.com,Kyle,Scott,+44 7204910837
ECOMMERCE,TXN007201,TXN007201,2025-03-26 15:45:43,True,,"Flat 96, Jodie Radial, London",W1 6YS,EVT0029,The Golden Letter,Theatre,2025-07-19,Seated,2,65.43,130.86,Mastercard,Gareth White,8124,,Gareth,White,+44 7407682335
ECOMMERCE,TXN007202,TXN007202,2025-03-26 16:30:22,True,,"Studio 4, David Ranch, Leeds",LS1 7SD,EVT0027,Neon Sound,Music,2025-07-05,Standing,1,37.34,37.34,Mastercard,Andrew Morgan,0955,andrew.morgan@yahoo.com,Andrew,Morgan,+44 7898538901
ECOMMERCE,TXN007203,TXN007203,2025-03-26 16:50:27,True,,"2 Harding Summit, Carlisle",CA1 2QP,EVT0050,Elite Martial Arts,Sport,2025-12-13,Seated,1,54.36,54.36,American Express,Jamie Hughes,1707,jhughes84@gmail.com,Jamie,Hughes,+44 7738073509
ECOMMERCE,TXN007204,TXN007204,2025-03-26 17:02:19,True,,"3 Eric Camp, Aberdeen",AB10 2KA,EVT0018,Silver Anthems,Music,2025-05-03,Seated,1,45.59,45.59,Mastercard,Alexandra Ali,5669,alexandra.ali@yahoo.fr,Alexandra,Ali,+44 7782659258
ECOMMERCE,TXN007205,TXN007205,2025-03-26 17:23:44,False,USR003747,"Studio 07, Graham Hollow, London",NW1 5EP,EVT0040,Golden Parade,Music,2025-10-04,Standing,1,29.82,29.82,Visa,Arthur Horton,6495,arthur.horton@gmail.com,Arthur,Horton,+44 7476091756
ECOMMERCE,TXN007206,TXN007206,2025-03-26 18:00:01,False,USR001289,"Studio 72n, Ruth Groves, Portsmouth",PO19HC,EVT0035,Comic Circuit,Comedy,2025-08-30,Standing,2,66.8,133.6,Mastercard,Jenna Shah,7946,jenna.shah@gmail.com,Jenna,Shah,+44 7587507768
ECOMMERCE,TXN007207,TXN007207,2025-03-26 19:28:09,False,USR004011,"Studio 29K, Stevenson Village, Perth",PH1 5AT,EVT0045,Big Sessions,Comedy,2025-11-08,Standing,3,67.78,203.34,Mastercard,SCOTT LUCAS,3087,scott.lucas@hotmail.co.uk,Scott,Lucas,+44 7239878021
ECOMMERCE,TXN007208,TXN007208,2025-03-26 19:49:04,False,USR002487,"11 Tina Underpass, Leicester",LE1 7UB,EVT0022,Secret Carnival,Family,2025-05-31,Standing,3,24.82,74.46,American Express,Vanessa Jones,2860,VANESSA.JONES@AOL.COM,Vanessa,Jones,+44 7602708657
ECOMMERCE,TXN007209,TXN007209,2025-03-26 20:54:01,False,USR001596,"7 Smith Station, Edinburgh",EH1 1TI,EVT0038,Wonderful Quest,Family,2025-09-20,Standing,1,57.34,57.34,Visa,Raymond Simmons,5647,raymond.simmons@aol.com,Raymond,Simmons,+447166358319
ECOMMERCE,TXN007210,TXN007210,2025-03-26 21:42:17,False,USR001620,"Studio 41, Craig Mission, Derby",DE1 5RI,EVT0023,The Broken Voyage,Theatre,2025-06-07,Standing,3,48.96,146.88,Visa,Vincent Carr,3808,vincent.carr@hotmail.com,Vincent,Carr,+44 7020796058
ECOMMERCE,TXN007211,TXN007211,2025-03-26 23:39:57,True,,"Studio 11, Kathryn Overpass, Liverpool",L1 1IF,EVT0020,Colourful Quest,Family,2025-05-17,Seated,1,54.95,54.95,Mastercard,Stephanie C.,6581,stephanie.cook@hotmail.com,Stephanie,Cook,+44 7336344644
ECOMMERCE,TXN007212,TXN007212,2025-03-26 23:41:48,True,,"Flat 27, Sutton Turnpike, Bournemouth",BH1 4NO,EVT0025,The Last Portrait,Theatre,2025-06-21,Standing,2,40.79,81.58,Visa,Lynne Morgan,1448,lynne.morgan@gmail.com,Lynne,Morgan,+44 7483922565
ECOMMERCE,TXN007213,TXN007213,2025-03-27 00:02:12,False,USR001335,"69 Maurice Ferry, Southampton",SO14 9RU,EVT0028,Midnight Sound,Music,2025-07-12,Standing,2,59.14,118.28,Mastercard,Joshua Barker,5924,joshua.barker@gmail.com,Joshua,Barker,+44 7359278345
ECOMMERCE,TXN007214,TXN007214,2025-03-27 00:26:55,False,USR002452,"Studio 36n, Kenneth Extensions, Exeter",EX1 4NR,EVT0025,The Last Portrait,Theatre,2025-06-21,Standing,2,40.79,81.58,Visa,Terry Mills,3669,TERRY.MILLS@YAHOO.COM,Terry,Mills,+44 7293375172
ECOMMERCE,TXN007215,TXN007215,2025-03-27 00:38:16,False,USR003017,"Studio 3, King Divide, Worcester",WR17VB,EVT0037,Indoor Challenge,Sport,2025-09-13,Seated,1,60.1,60.1,Mastercard,ELLIE COLLIER,3885,ellie.collier@hotmail.com,Ellie,Collier,
ECOMMERCE,TXN007216,TXN007216,2025-03-27 00:50:16,False,USR002000,"8 Ball Pines, Bath",BA1 1FA,EVT0016,Punchline Joke Factory,Comedy,2025-04-19,Standing,2,47.85,95.7,American Express,Max Wright,1985,max.wright@hotmail.com,Max,Wright,+44 7076652551
ECOMMERCE,TXN007217,TXN007217,2025-03-27 00:50:46,False,USR003412,"Flat 6, Johnson Cliff, Cambridge",CB1 4VT,EVT0013,Colourful Carnival 2,Family,2025-03-29,Standing,1,58.25,58.25,Visa,Clifford Burke,2414,clifford.burke@yahoo.com,Clifford,Burke,+44 7875027161
ECOMMERCE,TXN007218,TXN007218,2025-03-27 01:11:34,True,,"Flat 96, Julia Estate, London",NW1 5YT,EVT0019,Northern Static,Music,2025-05-10,Seated,2,51.59,103.18,Visa,Deborah Taylor,4440,deborah.taylor@msn.com,Deborah,Taylor,+44 7273722626
ECOMMERCE,TXN007219,TXN007219,2025-03-27 01:20:23,True,,"0 Morgan Falls, Preston",PR1 8GD,EVT0045,Big Sessions,Comedy,2025-11-08,Seated,1,79.94,79.94,Visa,Katy Barker,4898,kbarker46@outlook.com,Katy,Barker,
ECOMMERCE,TXN007220,TXN007220,2025-03-27 01:27:57,False,USR003366,"008 Wood Springs, Chesterfield",S40 9EI,EVT0013,Colourful Carnival 2,Family,2025-03-29,Standing,1,58.25,58.25,Visa,Anna Collins,3200,anna.collins@yahoo.com,Anna,Collins,+44 7474996846
ECOMMERCE,TXN007221,TXN007221,2025-03-27 02:09:37,False,USR002909,"542 Thomas Way, Brighton",BN1 0JX,EVT0035,Comic Circuit,Comedy,2025-08-30,Standing,1,66.8,66.8,Visa,Rebecca Davis,7858,rdavis95@gmail.com,Rebecca,Davis,+44 7016982041
ECOMMERCE,TXN007222,TXN007222,2025-03-27 03:08:09,False,USR003438,"Flat 14, Davies Shoals, Norwich",NR1 1OV,EVT0013,Colourful Carnival 2,Family,2025-03-29,Standing,1,58.25,58.25,Visa,Jonathan Lyons,9491,jonathan.lyons@aol.com,Jonathan,Lyons,+44 7453458061
ECOMMERCE,TXN007223,TXN007223,2025-03-27 03:22:44,True,,"20 Cook Spurs, Bournemouth",BH1 1MX,EVT0014,The Last Promise,Theatre,2025-04-05,Standing,4,21.54,86.16,Visa,Frank Dawson,1284,frank.dawson@gmail.com,Frank,Dawson,+44 7959799711
ECOMMERCE,TXN007224,TXN007224,2025-03-27 04:19:07,False,USR002499,"Flat 94, Field Summit, London",W16BT,EVT0021,Championship Martial Arts,Sport,2025-05-24,Standing,2,68.46,136.92,Visa,D. Green,9349,derek.green@yahoo.com,Derek,Green,+44 7422482634
ECOMMERCE,TXN007225,TXN007225,2025-03-27 04:38:15,True,,"Flat 83, Rosie Pike, Cambridge",CB1 4OP,EVT0045,Big Sessions,Comedy,2025-11-08,Standing,1,67.78,67.78,Visa,Stuart Davies,0121,stuart.davies@gmail.com,Stuart,Dvaies,+44 7538891552
ECOMMERCE,TXN007226,TXN007226,2025-03-27 04:41:04,False,USR002300,"24 Read Station, Portsmouth",PO1 1MT,EVT0040,Golden Parade,Music,2025-10-04,Seated,1,42.58,42.58,Visa,Craig Davis,2188,craig.davis@yahoo.com,Craig,Davis,+447543218614
ECOMMERCE,TXN007227,TXN007227,2025-03-27 04:43:59,False,USR003014,"41 Martin Spurs, Northampton",NN1 1WH,EVT0017,Wonderful Carnival,Family,2025-04-26,Standing,2,28.35,56.7,Visa,Joshua Cox,8460,joshua.cox@gmail.com,Joshua,Cox,+44 7993811257
ECOMMERCE,TXN007228,TXN007228,2025-03-27 04:53:41,False,USR002279,"Studio 5, Leon Meadow, Edinburgh",EH1 2NL,EVT0040,Golden Parade,Music,2025-10-04,Standing,1,29.82,29.82,Visa,Amelia Anderson,5707,amelia.anderson@hotmail.com,Amelia,Anderson,+44 7528423731
ECOMMERCE,TXN007229,TXN007229,2025-03-27 05:27:27,False,USR002600,"Flat 91, Vanessa Mission, Newcastle upon Tyne",NE1 0FB,EVT0027,Neon Sound,Music,2025-07-05,Standing,1,37.34,37.34,Mastercard,Bryan Harding,6012,bryan.harding@yahoo.com,Bryan,Harding,+44 7855874684
ECOMMERCE,TXN007230,TXN007230,2025-03-27 05:47:08,False,USR003042,"133 Clark Row, Gloucester",GL1 4YN,EVT0019,Northern Static,Music,2025-05-10,Standing,3,39.05,117.15,Mastercard,Diane Slater,3293,diane.slater@gmail.com,Diane,Slater,+44 7229820832
ECOMMERCE,TXN007231,TXN007231,2025-03-27 05:48:34,True,,"Studio 31R, Jacqueline Light, Newry",BT34 3CF,EVT0019,Northern Static,Music,2025-05-10,Standing,1,39.05,39.05,Visa,Angela Johnson,8797,angela.johnson47@hotmail.com,Angela,Johnson,+44 7964675553
ECOMMERCE,TXN007232,TXN007232,2025-03-27 06:57:48,True,,"263 Elliot Key, Aberystwyth",SY23 6RC,EVT0015,Late Night Sessions,Comedy,2025-04-12,Seated,1,38.16,38.16,Visa,Sandra Sullivan,6961,sandra.sullivan@gmail.com,Sandra,Sullivan,+44 7736779540
ECOMMERCE,TXN007233,TXN007233,2025-03-27 07:16:24,True,,"Flat 4, Payne Expressway, London",SE1 5NP,EVT0035,Comic Circuit,Comedy,2025-08-30,Standing,1,66.8,66.8,Visa,Leon White,5994,leonwhite05@hotmail.com,Leon,White,+44 7474863842
ECOMMERCE,TXN007234,TXN007234,2025-03-27 07:54:26,True,,"Flat 7, Joseph Row, Harrogate",HG15AR,EVT0016,Punchline Joke Factory,Comedy,2025-04-19,Standing,2,47.85,95.7,Visa,Gordon Ward,3469,,Gordon,Ward,+44 7932379276
