source_system,source_record_id,crm_customer_id,transaction_id,marketing_contact_id,session_id,support_ticket_id,portal_user_id,linked_transaction_id,first_name_raw,surname_raw,full_name_raw,email_raw,phone_raw,address_raw,postcode_raw,date_of_birth_raw,first_name_normalised,surname_normalised,full_name_normalised,email_normalised,phone_normalised,address_normalised,postcode_normalised,date_of_birth_normalised,support_ticket_created_date_time,requester_name,requester_email,requester_phone,contact_channel,issue_category,ticket_status,resolution_time_hours_minutes
SUPPORT,SUP003024,,,,,SUP003024,,,,,Sam Dale,sam.ale@gmail.com,+44 7881502345,,,,,,samdale,sam.ale@gmail.com,07881502345,,,,2025-09-12 09:36:14,Sam Dale,sam.ale@gmail.com,+44 7881502345,Phone,Enquiry,Resolved,18:07
SUPPORT,SUP003025,,,,,SUP003025,,,,,Kathleen Davey,kathleen.davey@yahoo.com,+44 7178895691,,,,,,kathleendavey,kathleen.davey@yahoo.com,07178895691,,,,2025-09-12 12:52:29,Kathleen Davey,kathleen.davey@yahoo.com,+44 7178895691,Email,Refund request,Resolved,42:15
SUPPORT,SUP003026,,,,,SUP003026,,,,,Jade Cooper,jade.cooper@aol.com,+44 7509544913,,,,,,jadecooper,jade.cooper@aol.com,07509544913,,,,2025-09-12 13:08:06,Jade Cooper,jade.cooper@aol.com,+44 7509544913,Phone,Enquiry,Open,
SUPPORT,SUP003027,,,,,SUP003027,,,,,Jeffrey Schofield,jeffrey.schofield@hotmail.com,+44 7267923212,,,,,,jeffreyschofield,jeffrey.schofield@hotmail.com,07267923212,,,,2025-09-12 13:20:54,Jeffrey Schofield,jeffrey.schofield@hotmail.com,+44 7267923212,Email,Refund request,Open,
SUPPORT,SUP003028,,,,,SUP003028,,,,,Barry Davis,barry.davis@yahoo.com,+44 7750265987,,,,,,barrydavis,barry.davis@yahoo.com,07750265987,,,,2025-09-12 14:29:31,Barry Davis,barry.davis@yahoo.com,+44 7750265987,Email,Refund request,Resolved,14:33
SUPPORT,SUP003029,,,,,SUP003029,,,,,Stephanie Howell,stephanie.howell@aol.com,+44 7652744664,,,,,,stephaniehowell,stephanie.howell@aol.com,07652744664,,,,2025-09-12 16:54:38,Stephanie Howell,stephanie.howell@aol.com,+44 7652744664,Email,Enquiry,Resolved,03:29
SUPPORT,SUP003030,,,,,SUP003030,,,,,Carole Payne,carole.payne@hotmail.fr,+44 7501661841,,,,,,carolepayne,carole.payne@hotmail.fr,07501661841,,,,2025-09-12 17:02:37,Carole Payne,carole.payne@hotmail.fr,+44 7501661841,Phone,Accessibility,Open,
SUPPORT,SUP003031,,,,,SUP003031,,,,,Richard Wilkinson,richard.wilkinson@gmail.com,+44 7695435135,,,,,,richardwilkinson,richard.wilkinson@gmail.com,07695435135,,,,2025-09-12 17:57:05,Richard Wilkinson,richard.wilkinson@gmail.com,+44 7695435135,Phone,Refund request,Resolved,10:56
SUPPORT,SUP003032,,,,,SUP003032,,,,,Carl Brown,carl.brown@gmail.com,+44 7209427281,,,,,,carlbrown,carl.brown@gmail.com,07209427281,,,,2025-09-12 23:47:58,Carl Brown,carl.brown@gmail.com,+44 7209427281,Email,Complaint,Resolved,06:03
SUPPORT,SUP003033,,,,,SUP003033,,,,,Katherine Russell,katherine.russell@orange.fr,+44 7251247680,,,,,,katherinerussell,katherine.russell@orange.fr,07251247680,,,,2025-09-13 02:16:17,Katherine Russell,katherine.russell@orange.fr,+44 7251247680,Phone,Complaint,Resolved,06:19
SUPPORT,SUP003034,,,,,SUP003034,,,,,David Watts,david.watts@gmail.com,+44 7766633820,,,,,,davidwatts,david.watts@gmail.com,07766633820,,,,2025-09-13 03:58:19,David Watts,david.watts@gmail.com,+44 7766633820,Email,Enquiry,Resolved,07:36
SUPPORT,SUP003035,,,,,SUP003035,,,,,Leah Myers,leah.myers@wanadoo.fr,+44 7772367403,,,,,,leahmyers,leah.myers@wanadoo.fr,07772367403,,,,2025-09-13 04:02:20,Leah Myers,leah.myers@wanadoo.fr,+44 7772367403,Email,Refund request,Open,
SUPPORT,SUP003036,,,,,SUP003036,,,,,Trevor Thomas,trevor.thomas@yahoo.com,+44 7123344661,,,,,,trevorthomas,trevor.thomas@yahoo.com,07123344661,,,,2025-09-13 04:10:55,Trevor Thomas,trevor.thomas@yahoo.com,+44 7123344661,Phone,Refund request,Resolved,06:53
SUPPORT,SUP003037,,,,,SUP003037,,,,,Laura Howard,laura.howard@hotmail.fr,+44 7253965056,,,,,,laurahoward,laura.howard@hotmail.fr,07253965056,,,,2025-09-13 04:36:15,Laura Howard,laura.howard@hotmail.fr,+44 7253965056,Email,Refund request,Resolved,24:07
SUPPORT,SUP003038,,,,,SUP003038,,,,,Henry Baker,henry.baker@yahoo.com,+44 7803904609,,,,,,henrybaker,henry.baker@yahoo.com,07803904609,,,,2025-09-13 06:20:46,Henry Baker,henry.baker@yahoo.com,+44 7803904609,Phone,Accessibility,Resolved,10:27
SUPPORT,SUP003039,,,,,SUP003039,,,,,Amber Davies,amber.davies@hotmail.com,+44 7130465714,,,,,,amberdavies,amber.davies@hotmail.com,07130465714,,,,2025-09-13 07:46:58,Amber Davies,amber.davies@hotmail.com,+44 7130465714,Email,Accessibility,Resolved,13:48
SUPPORT,SUP003040,,,,,SUP003040,,,,,Tony Woodward,tony.woodward@gmail.com,+44 7383346947,,,,,,tonywoodward,tony.woodward@gmail.com,07383346947,,,,2025-09-13 12:12:14,Tony Woodward,tony.woodward@gmail.com,+44 7383346947,Email,Accessibility,Resolved,23:08
SUPPORT,SUP003041,,,,,SUP003041,,,,,Pauline Reynolds,pauline.reynolds@hotmail.com,+44 7243667453,,,,,,paulinereynolds,pauline.reynolds@hotmail.com,07243667453,,,,2025-09-13 17:06:59,Pauline Reynolds,pauline.reynolds@hotmail.com,+44 7243667453,Phone,Accessibility,Resolved,37:09
SUPPORT,SUP003042,,,,,SUP003042,,,,,Gerald Bevan,gerald.bevan@yahoo.com,+44 7160957613,,,,,,geraldbevan,gerald.bevan@yahoo.com,07160957613,,,,2025-09-13 20:21:42,Gerald Bevan,gerald.bevan@yahoo.com,+44 7160957613,Email,Refund request,Resolved,04:28
SUPPORT,SUP003043,,,,,SUP003043,,,,,Michelle Baker,michelle.abker@hotmail.com,+44 7181195233,,,,,,michellebaker,michelle.abker@hotmail.com,07181195233,,,,2025-09-14 00:21:07,Michelle Baker,michelle.abker@hotmail.com,+44 7181195233,Email,Accessibility,Resolved,07:31
SUPPORT,SUP003044,,,,,SUP003044,,,,,Clive Turner,clive.turner@gmail.com,,,,,,,cliveturner,clive.turner@gmail.com,,,,,2025-09-14 02:15:53,Clive Turner,clive.turner@gmail.com,,Email,Refund request,Resolved,43:51
SUPPORT,SUP003045,,,,,SUP003045,,,,,Paula Lee,paula.lee@yahoo.com,+44 7946868966,,,,,,paulalee,paula.lee@yahoo.com,07946868966,,,,2025-09-14 02:32:33,Paula Lee,paula.lee@yahoo.com,+44 7946868966,Phone,Refund request,Resolved,08:37
SUPPORT,SUP003046,,,,,SUP003046,,,,,Sharon Ryan,sharon.ryan@hotmail.com,,,,,,,sharonryan,sharon.ryan@hotmail.com,,,,,2025-09-14 02:50:33,Sharon Ryan,sharon.ryan@hotmail.com,,Email,Accessibility,Open,
SUPPORT,SUP003047,,,,,SUP003047,,,,,Andrew Edwards,andrew.edwards@gmail.com,+44 7271881897,,,,,,andrewedwards,andrew.edwards@gmail.com,07271881897,,,,2025-09-14 02:59:08,Andrew Edwards,andrew.edwards@gmail.com,+44 7271881897,Email,Refund request,Resolved,18:31
SUPPORT,SUP003048,,,,,SUP003048,,,,,Gary Ellis,,+44 7824766950,,,,,,garyellis,,07824766950,,,,2025-09-14 04:48:23,Gary Ellis,,+44 7824766950,Phone,Complaint,Resolved,37:09
SUPPORT,SUP003049,,,,,SUP003049,,,,,Kyle Hardy,kyle.hardy@yahoo.com,,,,,,,kylehardy,kyle.hardy@yahoo.com,,,,,2025-09-14 09:13:41,Kyle Hardy,kyle.hardy@yahoo.com,,Email,Accessibility,Resolved,17:18
SUPPORT,SUP003050,,,,,SUP003050,,,,,Georgina Turner,georgina.turner@hotmail.com,+44 7507932997,,,,,,georginaturner,georgina.turner@hotmail.com,07507932997,,,,2025-09-14 11:58:21,Georgina Turner,georgina.turner@hotmail.com,+44 7507932997,Email,Accessibility,Resolved,12:20
SUPPORT,SUP003051,,,,,SUP003051,,,,,Clare Bell,clare.bell@gmail.com,+44 7848899576,,,,,,clarebell,clare.bell@gmail.com,07848899576,,,,2025-09-14 12:22:12,Clare Bell,clare.bell@gmail.com,+44 7848899576,Email,Refund request,Resolved,17:58
SUPPORT,SUP003052,,,,,SUP003052,,,,,Sandra Craig,sandra.craig@gmail.com,+44 7343815968,,,,,,sandracraig,sandra.craig@gmail.com,07343815968,,,,2025-09-14 12:43:13,Sandra Craig,sandra.craig@gmail.com,+44 7343815968,Phone,Refund request,Resolved,28:22
SUPPORT,SUP003053,,,,,SUP003053,,,,,Lawrence Greenwood,lawrence.greenwood@hotmail.com,,,,,,,lawrencegreenwood,lawrence.greenwood@hotmail.com,,,,,2025-09-14 14:36:27,Lawrence Greenwood,lawrence.greenwood@hotmail.com,,Email,Refund request,Resolved,27:06
SUPPORT,SUP003054,,,,,SUP003054,,,,,Jake Patel,jake.patel@msn.com,+44 7576399681,,,,,,jakepatel,jake.patel@msn.com,07576399681,,,,2025-09-14 18:36:28,Jake Patel,jake.patel@msn.com,+44 7576399681,Email,Accessibility,Resolved,02:34
SUPPORT,SUP003055,,,,,SUP003055,,,,,Victor Stewart,victor.stewart@hotmail.com,+44 7313238730,,,,,,victorstewart,victor.stewart@hotmail.com,07313238730,,,,2025-09-14 19:43:57,Victor Stewart,victor.stewart@hotmail.com,+44 7313238730,Phone,Accessibility,Resolved,24:19
SUPPORT,SUP003056,,,,,SUP003056,,,,,Rebecca Smith,rebecca.smith@yahoo.com,,,,,,,rebeccasmith,rebecca.smith@yahoo.com,,,,,2025-09-14 21:27:47,Rebecca Smith,rebecca.smith@yahoo.com,,Email,Enquiry,Resolved,04:25
SUPPORT,SUP003057,,,,,SUP003057,,,,,Carole Richardson,carole.richardson@yahoo.com,+44 7060088205,,,,,,carolerichardson,carole.richardson@yahoo.com,07060088205,,,,2025-09-14 23:35:11,Carole Richardson,carole.richardson@yahoo.com,+44 7060088205,Phone,Accessibility,Resolved,11:53
SUPPORT,SUP003058,,,,,SUP003058,,,,,Kathleen Lewis,kathleen.lewis@gmail.com,+44 7283333293,,,,,,kathleenlewis,kathleen.lewis@gmail.com,07283333293,,,,2025-09-15 00:59:52,Kathleen Lewis,kathleen.lewis@gmail.com,+44 7283333293,Email,Complaint,Open,
SUPPORT,SUP003059,,,,,SUP003059,,,,,Ruth Baker,ruth.baker@yahoo.com,+44 7028298839,,,,,,ruthbaker,ruth.baker@yahoo.com,07028298839,,,,2025-09-15 02:33:09,Ruth Baker,ruth.baker@yahoo.com,+44 7028298839,Email,Refund request,Open,
SUPPORT,SUP003060,,,,,SUP003060,,,,,Steven Johnson,steven.johnson@msn.com,,,,,,,stevenjohnson,steven.johnson@msn.com,,,,,2025-09-15 03:57:03,Steven Johnson,steven.johnson@msn.com,,Email,Complaint,Resolved,17:19
SUPPORT,SUP003061,,,,,SUP003061,,,,,Joyce Lambert,joyce.lambert@hotmail.com,,,,,,,joycelambert,joyce.lambert@hotmail.com,,,,,2025-09-15 11:41:35,Joyce Lambert,joyce.lambert@hotmail.com,,Email,Refund request,Resolved,12:29
SUPPORT,SUP003062,,,,,SUP003062,,,,,Shaun Parry,shaun.parry@msn.com,+44 7428921927,,,,,,shaunparry,shaun.parry@msn.com,07428921927,,,,2025-09-15 11:44:49,Shaun Parry,shaun.parry@msn.com,+44 7428921927,Email,Enquiry,Open,
SUPPORT,SUP003063,,,,,SUP003063,,,,,Gerald Thomas,gerald.thomas@gmail.com,+44 7094684702,,,,,,geraldthomas,gerald.thomas@gmail.com,07094684702,,,,2025-09-15 18:59:01,Gerald Thomas,gerald.thomas@gmail.com,+44 7094684702,Email,Refund request,Resolved,07:07
SUPPORT,SUP003064,,,,,SUP003064,,,,,Ronald Lewis,ronald.lewis@gmail.com,+44 7877061766,,,,,,ronaldlewis,ronald.lewis@gmail.com,07877061766,,,,2025-09-15 20:26:36,Ronald Lewis,ronald.lewis@gmail.com,+44 7877061766,Email,Enquiry,Open,
SUPPORT,SUP003065,,,,,SUP003065,,,,,Matthew Donnelly,matthew.donnelly@msn.com,,,,,,,matthewdonnelly,matthew.donnelly@msn.com,,,,,2025-09-15 21:37:27,Matthew Donnelly,matthew.donnelly@msn.com,,Email,Refund request,Resolved,22:41
SUPPORT,SUP003066,,,,,SUP003066,,,,,June Wilson,june.wilson@yahoo.com,+44 7587313377,,,,,,junewilson,june.wilson@yahoo.com,07587313377,,,,2025-09-16 03:59:32,June Wilson,june.wilson@yahoo.com,+44 7587313377,Email,Complaint,Open,
SUPPORT,SUP003067,,,,,SUP003067,,,,,Patricia Rhodes,,+44 7309495914,,,,,,patriciarhodes,,07309495914,,,,2025-09-16 05:03:32,Patricia Rhodes,,+44 7309495914,Phone,Refund request,Resolved,47:15
SUPPORT,SUP003068,,,,,SUP003068,,,,,Charlene Marsh,charlene.marsh@hotmail.com,,,,,,,charlenemarsh,charlene.marsh@hotmail.com,,,,,2025-09-16 05:42:59,Charlene Marsh,charlene.marsh@hotmail.com,,Email,Complaint,Resolved,16:36
SUPPORT,SUP003069,,,,,SUP003069,,,,,Molly Stevenson,molly.stevenson@yahoo.com,+44 7029171428,,,,,,mollystevenson,molly.stevenson@yahoo.com,07029171428,,,,2025-09-16 06:31:10,Molly Stevenson,molly.stevenson@yahoo.com,+44 7029171428,Phone,Refund request,Open,
SUPPORT,SUP003070,,,,,SUP003070,,,,,Dorothy Pearson,dorothy.pearson@yahoo.com,+44 7296952870,,,,,,dorothypearson,dorothy.pearson@yahoo.com,07296952870,,,,2025-09-16 07:34:07,Dorothy Pearson,dorothy.pearson@yahoo.com,+44 7296952870,Email,Refund request,Resolved,17:01
SUPPORT,SUP003071,,,,,SUP003071,,,,,Natasha Gregory,natasha.gregory@yahoo.com,+44 7865774224,,,,,,natashagregory,natasha.gregory@yahoo.com,07865774224,,,,2025-09-16 08:31:49,Natasha Gregory,natasha.gregory@yahoo.com,+44 7865774224,Phone,Complaint,Resolved,23:32
SUPPORT,SUP003072,,,,,SUP003072,,,,,Francesca Akhtar,francesca.akhtar@gmail.com,+44 7782834426,,,,,,francescaakhtar,francesca.akhtar@gmail.com,07782834426,,,,2025-09-16 09:42:40,Francesca Akhtar,francesca.akhtar@gmail.com,+44 7782834426,Phone,Enquiry,Resolved,04:22
SUPPORT,SUP003073,,,,,SUP003073,,,,,Jessica Cunningham,jessica.cunningham@hotmail.com,,,,,,,jessicacunningham,jessica.cunningham@hotmail.com,,,,,2025-09-16 10:07:03,Jessica Cunningham,jessica.cunningham@hotmail.com,,Email,Enquiry,Resolved,04:52
SUPPORT,SUP003074,,,,,SUP003074,,,,,Lauren Brown,lauren.brown@hotmail.com,+44 7230102299,,,,,,laurenbrown,lauren.brown@hotmail.com,07230102299,,,,2025-09-16 11:28:06,Lauren Brown,lauren.brown@hotmail.com,+44 7230102299,Email,Refund request,Resolved,02:03
SUPPORT,SUP003075,,,,,SUP003075,,,,,Victoria Holmes,victoria.holmes@gmail.com,+44 7972835948,,,,,,victoriaholmes,victoria.holmes@gmail.com,07972835948,,,,2025-09-16 12:17:25,Victoria Holmes,victoria.holmes@gmail.com,+44 7972835948,Email,Complaint,Open,
SUPPORT,SUP003076,,,,,SUP003076,,,,,Jordan Osborne,jordan.osobrne@hotmail.com,,,,,,,jordanosborne,jordan.osobrne@hotmail.com,,,,,2025-09-16 18:37:29,Jordan Osborne,jordan.osobrne@hotmail.com,,Email,Accessibility,Resolved,04:59
SUPPORT,SUP003077,,,,,SUP003077,,,,,Gail Bennett,gail.bennett@gmail.com,+44 7650695106,,,,,,gailbennett,gail.bennett@gmail.com,07650695106,,,,2025-09-16 19:38:06,Gail Bennett,gail.bennett@gmail.com,+44 7650695106,Phone,Accessibility,Resolved,06:41
SUPPORT,SUP003078,,,,,SUP003078,,,,,Joanne Smith,joanne.smith@gmail.com,,,,,,,joannesmith,joanne.smith@gmail.com,,,,,2025-09-16 19:51:27,Joanne Smith,joanne.smith@gmail.com,,Email,Complaint,Resolved,02:46
SUPPORT,SUP003079,,,,,SUP003079,,,,,Francis Thomas,francis.thomas@hotmail.com,+44 7673111917,,,,,,francisthomas,francis.thomas@hotmail.com,07673111917,,,,2025-09-16 22:13:42,Francis Thomas,francis.thomas@hotmail.com,+44 7673111917,Email,Accessibility,Resolved,02:29
SUPPORT,SUP003080,,,,,SUP003080,,,,,Patrick Hurst,patrick.hurst@yahoo.com,,,,,,,patrickhurst,patrick.hurst@yahoo.com,,,,,2025-09-17 01:06:13,Patrick Hurst,patrick.hurst@yahoo.com,,Email,Complaint,Resolved,16:20
SUPPORT,SUP003081,,,,,SUP003081,,,,,Amanda Daly,amnada.daly@gmail.com,,,,,,,amandadaly,amnada.daly@gmail.com,,,,,2025-09-17 01:33:04,Amanda Daly,amnada.daly@gmail.com,,Email,Refund request,Resolved,05:44
SUPPORT,SUP003082,,,,,SUP003082,,,,,Rita O'Brien,rita.obrien@gmail.com,+44 7129501291,,,,,,ritaobrien,rita.obrien@gmail.com,07129501291,,,,2025-09-17 01:48:23,Rita O'Brien,rita.obrien@gmail.com,+44 7129501291,Email,Refund request,Resolved,32:24
SUPPORT,SUP003083,,,,,SUP003083,,,,,Holly Adams,holly.adams@hotmail.com,+44 7094276411,,,,,,hollyadams,holly.adams@hotmail.com,07094276411,,,,2025-09-17 04:33:03,Holly Adams,holly.adams@hotmail.com,+44 7094276411,Phone,Refund request,Open,
SUPPORT,SUP003084,,,,,SUP003084,,,,,Pauline Hobbs,pauline.hobbs@gmail.com,+44 7148275006,,,,,,paulinehobbs,pauline.hobbs@gmail.com,07148275006,,,,2025-09-17 05:11:07,Pauline Hobbs,pauline.hobbs@gmail.com,+44 7148275006,Phone,Refund request,Resolved,05:57
SUPPORT,SUP003085,,,,,SUP003085,,,,,Tracey O'Connor,,+44 7942776315,,,,,,traceyoconnor,,07942776315,,,,2025-09-17 06:03:19,Tracey O'Connor,,+44 7942776315,Phone,Refund request,Resolved,25:27
SUPPORT,SUP003086,,,,,SUP003086,,,,,Marilyn Foster,marilyn.foster@yahoo.com,+44 7674295321,,,,,,marilynfoster,marilyn.foster@yahoo.com,07674295321,,,,2025-09-17 06:23:35,Marilyn Foster,marilyn.foster@yahoo.com,+44 7674295321,Phone,Refund request,Resolved,04:06
SUPPORT,SUP003087,,,,,SUP003087,,,,,Josh Thompson,josh.thompson@hotmail.fr,+44 7345554268,,,,,,joshthompson,josh.thompson@hotmail.fr,07345554268,,,,2025-09-17 07:48:18,Josh Thompson,josh.thompson@hotmail.fr,+44 7345554268,Email,Enquiry,Resolved,24:07
SUPPORT,SUP003088,,,,,SUP003088,,,,,Lynne Ford,lynne.ford@yahoo.com,+44 7766995270,,,,,,lynneford,lynne.ford@yahoo.com,07766995270,,,,2025-09-17 09:36:21,Lynne Ford,lynne.ford@yahoo.com,+44 7766995270,Email,Complaint,Resolved,32:48
SUPPORT,SUP003089,,,,,SUP003089,,,,,Jason Turner,jsaon.turner@hotmail.com,+44 7149711977,,,,,,jasonturner,jsaon.turner@hotmail.com,07149711977,,,,2025-09-17 10:14:02,Jason Turner,jsaon.turner@hotmail.com,+44 7149711977,Phone,Accessibility,Resolved,29:15
SUPPORT,SUP003090,,,,,SUP003090,,,,,Charlene Leonard,charlene.leonard@yahoo.com,+44 7395992591,,,,,,charleneleonard,charlene.leonard@yahoo.com,07395992591,,,,2025-09-17 10:36:20,Charlene Leonard,charlene.leonard@yahoo.com,+44 7395992591,Phone,Enquiry,Open,
SUPPORT,SUP003091,,,,,SUP003091,,,,,Abigail Hunter,abigail.hunter@aol.com,+44 7648514176,,,,,,abigailhunter,abigail.hunter@aol.com,07648514176,,,,2025-09-17 11:10:01,Abigail Hunter,abigail.hunter@aol.com,+44 7648514176,Email,Accessibility,Resolved,31:32
SUPPORT,SUP003092,,,,,SUP003092,,,,,Joel Barrett,joel.barrett@gmail.com,+44 7944726890,,,,,,joelbarrett,joel.barrett@gmail.com,07944726890,,,,2025-09-17 12:30:48,Joel Barrett,joel.barrett@gmail.com,+44 7944726890,Email,Enquiry,Resolved,09:52
SUPPORT,SUP003093,,,,,SUP003093,,,,,Shirley Holden,shirley.holden@hotmail.com,+44 7504972217,,,,,,shirleyholden,shirley.holden@hotmail.com,07504972217,,,,2025-09-17 13:58:44,Shirley Holden,shirley.holden@hotmail.com,+44 7504972217,Email,Complaint,Resolved,31:02
SUPPORT,SUP003094,,,,,SUP003094,,,,,Georgina Davies,georgina.davies@yahoo.com,,,,,,,georginadavies,georgina.davies@yahoo.com,,,,,2025-09-17 15:25:42,Georgina Davies,georgina.davies@yahoo.com,,Email,Refund request,Resolved,35:34
SUPPORT,SUP003095,,,,,SUP003095,,,,,Declan Thomas,,+44 7548725130,,,,,,declanthomas,,07548725130,,,,2025-09-17 16:15:12,Declan Thomas,,+44 7548725130,Phone,Enquiry,Resolved,00:48
SUPPORT,SUP003096,,,,,SUP003096,,,,,Josephine Carter,joesphine.carter@aol.com,+44 7432036206,,,,,,josephinecarter,joesphine.carter@aol.com,07432036206,,,,2025-09-17 16:18:51,Josephine Carter,joesphine.carter@aol.com,+44 7432036206,Phone,Accessibility,Resolved,10:05
SUPPORT,SUP003097,,,,,SUP003097,,,,,Jade Williams,jade.williams@hotmail.com,+44 7994979797,,,,,,jadewilliams,jade.williams@hotmail.com,07994979797,,,,2025-09-17 16:43:42,Jade Williams,jade.williams@hotmail.com,+44 7994979797,Phone,Complaint,Resolved,09:31
SUPPORT,SUP003098,,,,,SUP003098,,,,,Joe Murray,joe.murra@gmail.com,+44 7138528154,,,,,,joemurray,joe.murra@gmail.com,07138528154,,,,2025-09-17 17:15:54,Joe Murray,joe.murra@gmail.com,+44 7138528154,Email,Enquiry,Resolved,09:40
SUPPORT,SUP003099,,,,,SUP003099,,,,,Billy Dobson,billy.dobson@gmail.com,,,,,,,billydobson,billy.dobson@gmail.com,,,,,2025-09-17 18:39:56,Billy Dobson,billy.dobson@gmail.com,,Email,Enquiry,Resolved,13:38
SUPPORT,SUP003100,,,,,SUP003100,,,,,Paul Brown,paul.brown@hotmail.com,+44 7309573351,,,,,,paulbrown,paul.brown@hotmail.com,07309573351,,,,2025-09-17 18:58:33,Paul Brown,paul.brown@hotmail.com,+44 7309573351,Email,Enquiry,Resolved,14:34
SUPPORT,SUP003101,,,,,SUP003101,,,,,Paige Thomas,paige.thomas@yahoo.com,+44 7915363823,,,,,,paigethomas,paige.thomas@yahoo.com,07915363823,,,,2025-09-18 02:48:48,Paige Thomas,paige.thomas@yahoo.com,+44 7915363823,Email,Refund request,Resolved,11:12
SUPPORT,SUP003102,,,,,SUP003102,,,,,Paul Brown,paul.brown@hotmail.com,+44 7309573351,,,,,,paulbrown,paul.brown@hotmail.com,07309573351,,,,2025-09-18 03:38:37,Paul Brown,paul.brown@hotmail.com,+44 7309573351,Email,Refund request,Resolved,33:57
SUPPORT,SUP003103,,,,,SUP003103,,,,,Leigh Butler,leigh.butler@hotmail.com,+44 7043803765,,,,,,leighbutler,leigh.butler@hotmail.com,07043803765,,,,2025-09-18 03:44:10,Leigh Butler,leigh.butler@hotmail.com,+44 7043803765,Phone,Refund request,Resolved,17:15
SUPPORT,SUP003104,,,,,SUP003104,,,,,Hannah Fletcher,hannah.fletcher@yahoo.com,+44 7893092624,,,,,,hannahfletcher,hannah.fletcher@yahoo.com,07893092624,,,,2025-09-18 05:10:55,Hannah Fletcher,hannah.fletcher@yahoo.com,+44 7893092624,Email,Refund request,Resolved,46:30
SUPPORT,SUP003105,,,,,SUP003105,,,,,Maria Moss,maria.moss@yahoo.com,+44 7686773556,,,,,,mariamoss,maria.moss@yahoo.com,07686773556,,,,2025-09-18 05:24:22,Maria Moss,maria.moss@yahoo.com,+44 7686773556,Phone,Enquiry,Resolved,06:38
SUPPORT,SUP003106,,,,,SUP003106,,,,,Stuart Robinson,stuart.robinson@hotmail.com,+44 7509588785,,,,,,stuartrobinson,stuart.robinson@hotmail.com,07509588785,,,,2025-09-18 05:53:54,Stuart Robinson,stuart.robinson@hotmail.com,+44 7509588785,Email,Refund request,Open,
SUPPORT,SUP003107,,,,,SUP003107,,,,,Dale Harper,dale.harper@yahoo.com,+44 7584248296,,,,,,daleharper,dale.harper@yahoo.com,07584248296,,,,2025-09-18 07:50:04,Dale Harper,dale.harper@yahoo.com,+44 7584248296,Phone,Enquiry,Resolved,04:58
SUPPORT,SUP003108,,,,,SUP003108,,,,,Nicole Wade,,+44 7213085845,,,,,,nicolewade,,07213085845,,,,2025-09-18 10:10:26,Nicole Wade,,+44 7213085845,Phone,Enquiry,Resolved,02:17
SUPPORT,SUP003109,,,,,SUP003109,,,,,Helen Ford,helen.ford@hotmail.com,,,,,,,helenford,helen.ford@hotmail.com,,,,,2025-09-18 15:03:28,Helen Ford,helen.ford@hotmail.com,,Email,Refund request,Resolved,08:25
SUPPORT,SUP003110,,,,,SUP003110,,,,,Shirley Fox,shirley.fox@hotmail.com,+44 7839877084,,,,,,shirleyfox,shirley.fox@hotmail.com,07839877084,,,,2025-09-18 15:37:25,Shirley Fox,shirley.fox@hotmail.com,+44 7839877084,Email,Refund request,Resolved,34:16
SUPPORT,SUP003111,,,,,SUP003111,,,,,Donald Stewart,donald.stewart@gmail.com,+44 7776878070,,,,,,donaldstewart,donald.stewart@gmail.com,07776878070,,,,2025-09-18 15:56:17,Donald Stewart,donald.stewart@gmail.com,+44 7776878070,Phone,Refund request,Resolved,08:27
SUPPORT,SUP003112,,,,,SUP003112,,,,,Jamie Wilkins,jamie.wilkins@hotmail.com,+44 7573748953,,,,,,jamiewilkins,jamie.wilkins@hotmail.com,07573748953,,,,2025-09-18 18:29:09,Jamie Wilkins,jamie.wilkins@hotmail.com,+44 7573748953,Email,Accessibility,Resolved,08:22
SUPPORT,SUP003113,,,,,SUP003113,,,,,Jordan Osborne,jordan.osborne@hotmail.com,+44 7037733217,,,,,,jordanosborne,jordan.osborne@hotmail.com,07037733217,,,,2025-09-18 19:56:11,Jordan Osborne,jordan.osborne@hotmail.com,+44 7037733217,Phone,Refund request,Resolved,03:18
SUPPORT,SUP003114,,,,,SUP003114,,,,,Jenna Shah,jenna.shah@gmail.com,+44 7587507768,,,,,,jennashah,jenna.shah@gmail.com,07587507768,,,,2025-09-18 23:51:05,Jenna Shah,jenna.shah@gmail.com,+44 7587507768,Email,Enquiry,Resolved,05:55
SUPPORT,SUP003115,,,,,SUP003115,,,,,Craig Quinn,craig.quinn@yahoo.com,+44 7924939347,,,,,,craigquinn,craig.quinn@yahoo.com,07924939347,,,,2025-09-18 23:59:23,Craig Quinn,craig.quinn@yahoo.com,+44 7924939347,Email,Enquiry,Resolved,00:07
SUPPORT,SUP003116,,,,,SUP003116,,,,,Megan Morley,megan.morley@yahoo.com,,,,,,,meganmorley,megan.morley@yahoo.com,,,,,2025-09-19 02:02:51,Megan Morley,megan.morley@yahoo.com,,Email,Enquiry,Resolved,16:29
SUPPORT,SUP003117,,,,,SUP003117,,,,,Maureen Godfrey,maureen.godfrey@gmail.com,+44 7358213601,,,,,,maureengodfrey,maureen.godfrey@gmail.com,07358213601,,,,2025-09-19 03:09:51,Maureen Godfrey,maureen.godfrey@gmail.com,+44 7358213601,Email,Accessibility,Resolved,10:30
