source_system,source_record_id,crm_customer_id,transaction_id,marketing_contact_id,session_id,support_ticket_id,portal_user_id,linked_transaction_id,first_name_raw,surname_raw,full_name_raw,email_raw,phone_raw,address_raw,postcode_raw,date_of_birth_raw,first_name_normalised,surname_normalised,full_name_normalised,email_normalised,phone_normalised,address_normalised,postcode_normalised,date_of_birth_normalised,contact_name,last_contact_date,consent_status,emails_opened_count,links_clicked_count,email,postcode
MARKETING,MKT005768,,,MKT005768,,,,,,,Martyn_Parkinson,martyn.parkinson@hotmail.com,,,OX1 3PQ,,,,martynparkinson,martyn.parkinson@hotmail.com,,,OX13PQ,,Martyn_Parkinson,2025-08-02,True,1,0,martyn.parkinson@hotmail.com,OX1 3PQ
MARKETING,MKT005769,,,MKT005769,,,,,,,Wendy_Green,wendy.green@hotmail.co.uk,,,S40 6SX,,,,wendygreen,wendy.green@hotmail.co.uk,,,S406SX,,Wendy_Green,2025-08-02,False,4,1,wendy.green@hotmail.co.uk,S40 6SX
MARKETING,MKT005770,,,MKT005770,,,,,,,Christopher_Cole,christopher.cole@hotmail.com,,,DE1 5XU,,,,christophercole,christopher.cole@hotmail.com,,,DE15XU,,Christopher_Cole,2025-08-02,False,6,0,christopher.cole@hotmail.com,DE1 5XU
MARKETING,MKT005771,,,MKT005771,,,,,,,Olivre_White,oliver.white@gmail.com,,,LE1 4TT,,,,olivrewhite,oliver.white@gmail.com,,,LE14TT,,Olivre_White,2025-08-02,True,8,3,oliver.white@gmail.com,LE1 4TT
MARKETING,MKT005772,,,MKT005772,,,,,,,Mark_Fletcher,mark.fletcher@hotmail.com,,,AB10 2NF,,,,markfletcher,mark.fletcher@hotmail.com,,,AB102NF,,Mark_Fletcher,2025-08-02,True,3,0,mark.fletcher@hotmail.com,AB10 2NF
MARKETING,MKT005773,,,MKT005773,,,,,,,Brian_Barton,brian.barton@hotmail.com,,,SY1 5OK,,,,brianbarton,brian.barton@hotmail.com,,,SY15OK,,Brian_Barton,2025-08-02,True,12,5,brian.barton@hotmail.com,SY1 5OK
MARKETING,MKT005774,,,MKT005774,,,,,,,Yvonne_Cartwright,yvonnecartwright@hotmail.co.uk,,,SA1 6VJ,,,,yvonnecartwright,yvonnecartwright@hotmail.co.uk,,,SA16VJ,,Yvonne_Cartwright,2025-08-02,True,3,0,yvonnecartwright@hotmail.co.uk,SA1 6VJ
MARKETING,MKT005775,,,MKT005775,,,,,,,Clifford_Price,clifford.price@hotmail.com,,,HG1,,,,cliffordprice,clifford.price@hotmail.com,,,HG1,,Clifford_Price,2025-08-02,False,3,1,clifford.price@hotmail.com,HG1
MARKETING,MKT005776,,,MKT005776,,,,,,,Amelia_Harding,amelia.harding@yahoo.com,,,EH1 3XD,,,,ameliaharding,amelia.harding@yahoo.com,,,EH13XD,,Amelia_Harding,2025-08-02,False,9,3,amelia.harding@yahoo.com,EH1 3XD
MARKETING,MKT005777,,,MKT005777,,,,,,,Harry_Yates,harry.yates@aol.com,,,HU1 6EK,,,,harryyates,harry.yates@aol.com,,,HU16EK,,Harry_Yates,2025-08-02,False,6,3,harry.yates@aol.com,HU1 6EK
MARKETING,MKT005778,,,MKT005778,,,,,,,Kayleigh_Mills,kayleigh.mills@yahoo.com,,,HU1 0QN,,,,kayleighmills,kayleigh.mills@yahoo.com,,,HU10QN,,Kayleigh_Mills,2025-08-03,True,9,4,kayleigh.mills@yahoo.com,HU1 0QN
MARKETING,MKT005779,,,MKT005779,,,,,,,Garry_King,garry.king@gmail.com,,,PO1 7HW,,,,garryking,garry.king@gmail.com,,,PO17HW,,Garry_King,2025-08-03,True,7,2,garry.king@gmail.com,PO1 7HW
MARKETING,MKT005780,,,MKT005780,,,,,,,Charles_Rice,charles.rice@gmail.com,,,L1 7BL,,,,charlesrice,charles.rice@gmail.com,,,L17BL,,Charles_Rice,2025-08-03,True,4,0,charles.rice@gmail.com,L1 7BL
MARKETING,MKT005781,,,MKT005781,,,,,,,Bryan_Burns,bryan.burns@aol.com,,,SY1 7FE,,,,bryanburns,bryan.burns@aol.com,,,SY17FE,,Bryan_Burns,2025-08-03,True,13,6,bryan.burns@aol.com,SY1 7FE
MARKETING,MKT005782,,,MKT005782,,,,,,,Arthur_Cook,arthur.cook@hotmail.com,,,SW1 1FZ,,,,arthurcook,arthur.cook@hotmail.com,,,SW11FZ,,Arthur_Cook,2025-08-03,False,7,1,arthur.cook@hotmail.com,SW1 1FZ
MARKETING,MKT005783,,,MKT005783,,,,,,,Norman_Davies,norman.davies2@gmail.com,,,DL1 3QY,,,,normandavies,norman.davies2@gmail.com,,,DL13QY,,Norman_Davies,2025-08-03,True,6,3,norman.davies2@gmail.com,DL1 3QY
MARKETING,MKT005784,,,MKT005784,,,,,,,Jane_Bentley,jane.bentley@hotmail.com,,,WR1 7EW,,,,janebentley,jane.bentley@hotmail.com,,,WR17EW,,Jane_Bentley,2025-08-03,True,7,2,jane.bentley@hotmail.com,WR1 7EW
MARKETING,MKT005785,,,MKT005785,,,,,,,Abigail_Parker,abigail.parker@hotmail.com,,,SY23 7CV,,,,abigailparker,abigail.parker@hotmail.com,,,SY237CV,,Abigail_Parker,2025-08-03,True,7,2,abigail.parker@hotmail.com,SY23 7CV
MARKETING,MKT005786,,,MKT005786,,,,,,,Ann_Cameron,ann.cameron@gmail.com,,,GU1 9GG,,,,anncameron,ann.cameron@gmail.com,,,GU19GG,,Ann_Cameron,2025-08-03,True,6,1,ann.cameron@gmail.com,GU1 9GG
MARKETING,MKT005787,,,MKT005787,,,,,,,Lydia_Pope,lydia.pope@hotmail.fr,,,IV1 0BU,,,,lydiapope,lydia.pope@hotmail.fr,,,IV10BU,,Lydia_Pope,2025-08-03,True,6,2,lydia.pope@hotmail.fr,IV1 0BU
MARKETING,MKT005788,,,MKT005788,,,,,,,Elaine_George,elaine.george@gmail.com,,,PH1,,,,elainegeorge,elaine.george@gmail.com,,,PH1,,Elaine_George,2025-08-03,False,4,0,elaine.george@gmail.com,PH1
MARKETING,MKT005789,,,MKT005789,,,,,,,Eileen_Roberts,eileen.roberts@yahoo.com,,,GU1 6QK,,,,eileenroberts,eileen.roberts@yahoo.com,,,GU16QK,,Eileen_Roberts,2025-08-03,True,5,2,eileen.roberts@yahoo.com,GU1 6QK
MARKETING,MKT005790,,,MKT005790,,,,,,,Marion_Shaw,marion.shaw@aol.com,,,SR1 1DU,,,,marionshaw,marion.shaw@aol.com,,,SR11DU,,Marion_Shaw,2025-08-03,True,4,0,marion.shaw@aol.com,SR1 1DU
MARKETING,MKT005791,,,MKT005791,,,,,,,Katie_Foster,katie.foster@gmail.com,,,BD1 3WN,,,,katiefoster,katie.foster@gmail.com,,,BD13WN,,Katie_Foster,2025-08-03,True,3,1,katie.foster@gmail.com,BD1 3WN
MARKETING,MKT005792,,,MKT005792,,,,,,,Sally_Miles,sally.miles@yahoo.com,,,NW1 7YU,,,,sallymiles,sally.miles@yahoo.com,,,NW17YU,,Sally_Miles,2025-08-03,False,3,2,sally.miles@yahoo.com,NW1 7YU
MARKETING,MKT005793,,,MKT005793,,,,,,,Amanda_Fraser,amanda.fraser18@yahoo.com,,,RG1 2SL,,,,amandafraser,amanda.fraser18@yahoo.com,,,RG12SL,,Amanda_Fraser,2025-08-03,True,3,1,amanda.fraser18@yahoo.com,RG1 2SL
MARKETING,MKT005794,,,MKT005794,,,,,,,Leon_Roberts,leon.roberts@yahoo.com,,,CH1 7QF,,,,leonroberts,leon.roberts@yahoo.com,,,CH17QF,,Leon_Roberts,2025-08-03,True,1,0,leon.roberts@yahoo.com,CH1 7QF
MARKETING,MKT005795,,,MKT005795,,,,,,,Oliver_Jones,oliver.jones@aol.com,,,G1 1ZE,,,,oliverjones,oliver.jones@aol.com,,,G11ZE,,Oliver_Jones,2025-08-03,True,0,0,oliver.jones@aol.com,G1 1ZE
MARKETING,MKT005796,,,MKT005796,,,,,,,Raymond_Robinson,raymond.robinson@hotmail.com,,,CA1 0LG,,,,raymondrobinson,raymond.robinson@hotmail.com,,,CA10LG,,Raymond_Robinson,2025-08-03,True,4,1,raymond.robinson@hotmail.com,CA1 0LG
MARKETING,MKT005797,,,MKT005797,,,,,,,Ruth_Griffiths,ruth.griffiths@hotmail.com,,,OX1 9IF,,,,ruthgriffiths,ruth.griffiths@hotmail.com,,,OX19IF,,Ruth_Griffiths,2025-08-03,True,11,2,ruth.griffiths@hotmail.com,OX1 9IF
MARKETING,MKT005798,,,MKT005798,,,,,,,Roy_Abbott,roy.abbott@hotmail.com,,,CH1 9RD,,,,royabbott,roy.abbott@hotmail.com,,,CH19RD,,Roy_Abbott,2025-08-03,False,4,1,roy.abbott@hotmail.com,CH1 9RD
MARKETING,MKT005799,,,MKT005799,,,,,,,Callum_Robinson,crobinson19@yahoo.com,,,SE1 5EP,,,,callumrobinson,crobinson19@yahoo.com,,,SE15EP,,Callum_Robinson,2025-08-03,True,3,0,crobinson19@yahoo.com,SE1 5EP
MARKETING,MKT005800,,,MKT005800,,,,,,,Sean_John,sean.john@yahoo.com,,,NR1,,,,seanjohn,sean.john@yahoo.com,,,NR1,,Sean_John,2025-08-03,True,4,1,sean.john@yahoo.com,NR1
MARKETING,MKT005801,,,MKT005801,,,,,,,Brian_Jones,bjones22@gmail.com,,,NN1 3JO,,,,brianjones,bjones22@gmail.com,,,NN13JO,,Brian_Jones,2025-08-03,True,2,0,bjones22@gmail.com,NN1 3JO
MARKETING,MKT005802,,,MKT005802,,,,,,,Joan_Lamb,joan.lamb@gmail.com,,,BD1 0YB,,,,joanlamb,joan.lamb@gmail.com,,,BD10YB,,Joan_Lamb,2025-08-03,True,4,1,joan.lamb@gmail.com,BD1 0YB
MARKETING,MKT005803,,,MKT005803,,,,,,,Gavin_Mason,gavin.mason@hotmail.com,,,CB1 5YA,,,,gavinmason,gavin.mason@hotmail.com,,,CB15YA,,Gavin_Mason,2025-08-03,True,6,3,gavin.mason@hotmail.com,CB1 5YA
MARKETING,MKT005804,,,MKT005804,,,,,,,Clare_Curtis,clare.curtis@yahoo.com,,,S1 7FI,,,,clarecurtis,clare.curtis@yahoo.com,,,S17FI,,Clare_Curtis,2025-08-03,False,1,0,clare.curtis@yahoo.com,S1 7FI
MARKETING,MKT005805,,,MKT005805,,,,,,,Gregory_Pearce,gregory.pearce@gmail.com,,,SW1 2BZ,,,,gregorypearce,gregory.pearce@gmail.com,,,SW12BZ,,Gregory_Pearce,2025-08-03,False,10,4,gregory.pearce@gmail.com,SW1 2BZ
MARKETING,MKT005806,,,MKT005806,,,,,,,Ruth_Robinson,ruth.robinson@hotmail.com,,,CV1 3SS,,,,ruthrobinson,ruth.robinson@hotmail.com,,,CV13SS,,Ruth_Robinson,2025-08-03,False,5,2,ruth.robinson@hotmail.com,CV1 3SS
MARKETING,MKT005807,,,MKT005807,,,,,,,Louise_Metcalfe,louise.metcalfe@wanadoo.fr,,,CM1 1OT,,,,louisemetcalfe,louise.metcalfe@wanadoo.fr,,,CM11OT,,Louise_Metcalfe,2025-08-03,True,8,3,louise.metcalfe@wanadoo.fr,CM1 1OT
MARKETING,MKT005808,,,MKT005808,,,,,,,Gillian_Howell,gillian.howell19@msn.com,,,BT27 5LU,,,,gillianhowell,gillian.howell19@msn.com,,,BT275LU,,Gillian_Howell,2025-08-04,True,3,1,gillian.howell19@msn.com,BT27 5LU
MARKETING,MKT005809,,,MKT005809,,,,,,,Carl_Sullivan,carl.sullivan@gmail.com,,,LS1 4ZY,,,,carlsullivan,carl.sullivan@gmail.com,,,LS14ZY,,Carl_Sullivan,2025-08-04,True,7,1,carl.sullivan@gmail.com,LS1 4ZY
MARKETING,MKT005810,,,MKT005810,,,,,,,Margaret_Dixon,margaret.dixon@hotmail.com,,,NR1 8EB,,,,margaretdixon,margaret.dixon@hotmail.com,,,NR18EB,,Margaret_Dixon,2025-08-04,False,7,0,margaret.dixon@hotmail.com,NR1 8EB
MARKETING,MKT005811,,,MKT005811,,,,,,,Alex_Day,alex.day@yahoo.com,,,CM1 2MK,,,,alexday,alex.day@yahoo.com,,,CM12MK,,Alex_Day,2025-08-04,False,8,1,alex.day@yahoo.com,CM1 2MK
MARKETING,MKT005812,,,MKT005812,,,,,,,Gareth_Thomas,gareth.thomas@aol.com,,,PR1 9NZ,,,,gareththomas,gareth.thomas@aol.com,,,PR19NZ,,Gareth_Thomas,2025-08-04,True,11,5,gareth.thomas@aol.com,PR1 9NZ
MARKETING,MKT005813,,,MKT005813,,,,,,,Shannon_Smith,shannonsmith@orange.fr,,,SO14,,,,shannonsmith,shannonsmith@orange.fr,,,SO14,,Shannon_Smith,2025-08-04,False,3,1,shannonsmith@orange.fr,SO14
MARKETING,MKT005814,,,MKT005814,,,,,,,Carl_Hale,carl.hale@gmail.com,,,CM1 9EY,,,,carlhale,carl.hale@gmail.com,,,CM19EY,,Carl_Hale,2025-08-04,True,3,0,carl.hale@gmail.com,CM1 9EY
MARKETING,MKT005815,,,MKT005815,,,,,,,Deborah_Taylor,deborah.taylor@msn.com,,,NW1 5YT,,,,deborahtaylor,deborah.taylor@msn.com,,,NW15YT,,Deborah_Taylor,2025-08-04,True,6,2,deborah.taylor@msn.com,NW1 5YT
MARKETING,MKT005816,,,MKT005816,,,,,,,Donna_Taylor,donna.taylor@gmail.com,,,EH1 5ZQ,,,,donnataylor,donna.taylor@gmail.com,,,EH15ZQ,,Donna_Taylor,2025-08-04,True,7,2,donna.taylor@gmail.com,EH1 5ZQ
MARKETING,MKT005817,,,MKT005817,,,,,,,Irene_May,irene.may@gmail.com,,,SO14 6EA,,,,irenemay,irene.may@gmail.com,,,SO146EA,,Irene_May,2025-08-04,True,4,0,irene.may@gmail.com,SO14 6EA
MARKETING,MKT005818,,,MKT005818,,,,,,,Darren_Adams,darren.adams@gmail.com,,,SE1 8CG,,,,darrenadams,darren.adams@gmail.com,,,SE18CG,,Darren_Adams,2025-08-04,True,11,2,darren.adams@gmail.com,SE1 8CG
MARKETING,MKT005819,,,MKT005819,,,,,,,Adam_Walker,adam.walker@gmail.com,,,N1 3NQ,,,,adamwalker,adam.walker@gmail.com,,,N13NQ,,Adam_Walker,2025-08-04,True,6,1,adam.walker@gmail.com,N1 3NQ
MARKETING,MKT005820,,,MKT005820,,,,,,,Martin_Butler,martin.butler@gmail.com,,,SA1 8HP,,,,martinbutler,martin.butler@gmail.com,,,SA18HP,,Martin_Butler,2025-08-04,True,10,5,martin.butler@gmail.com,SA1 8HP
MARKETING,MKT005821,,,MKT005821,,,,,,,Jacob_Allen,jacob.allen@hotmail.com,,,DD1 0JL,,,,jacoballen,jacob.allen@hotmail.com,,,DD10JL,,Jacob_Allen,2025-08-04,False,2,0,jacob.allen@hotmail.com,DD1 0JL
MARKETING,MKT005822,,,MKT005822,,,,,,,Julie_Armstrong,julie.armstrong@hotmail.com,,,ST1 0CN,,,,juliearmstrong,julie.armstrong@hotmail.com,,,ST10CN,,Julie_Armstrong,2025-08-04,False,2,1,julie.armstrong@hotmail.com,ST1 0CN
MARKETING,MKT005823,,,MKT005823,,,,,,,Elizabeth_Morris,elizabeth.morris@gmail.com,,,PE1 0AZ,,,,elizabethmorris,elizabeth.morris@gmail.com,,,PE10AZ,,Elizabeth_Morris,2025-08-04,True,7,1,elizabeth.morris@gmail.com,PE1 0AZ
MARKETING,MKT005824,,,MKT005824,,,,,,,Katie_Robertson,katie.robertson@aol.com,,,HG1 6AG,,,,katierobertson,katie.robertson@aol.com,,,HG16AG,,Katie_Robertson,2025-08-04,True,8,3,katie.robertson@aol.com,HG1 6AG
MARKETING,MKT005825,,,MKT005825,,,,,,,June_Spencer,june.spencer@yahoo.com,,,DE1 3QI,,,,junespencer,june.spencer@yahoo.com,,,DE13QI,,June_Spencer,2025-08-04,True,6,1,june.spencer@yahoo.com,DE1 3QI
MARKETING,MKT005826,,,MKT005826,,,,,,,Grace_Barnett,grace.barnett@yahoo.com,,,NW1 5GU,,,,gracebarnett,grace.barnett@yahoo.com,,,NW15GU,,Grace_Barnett,2025-08-04,True,5,3,grace.barnett@yahoo.com,NW1 5GU
MARKETING,MKT005827,,,MKT005827,,,,,,,Kayleigh_O'Sullivan,kayleigh.osullivan@gmail.com,,,SY1 9PU,,,,kayleighosullivan,kayleigh.osullivan@gmail.com,,,SY19PU,,Kayleigh_O'Sullivan,2025-08-04,True,3,2,kayleigh.osullivan@gmail.com,SY1 9PU
MARKETING,MKT005828,,,MKT005828,,,,,,,Nigel_Howells,nigel.howells@gmail.com,,,EH1 7RV,,,,nigelhowells,nigel.howells@gmail.com,,,EH17RV,,Nigel_Howells,2025-08-04,True,5,0,nigel.howells@gmail.com,EH1 7RV
MARKETING,MKT005829,,,MKT005829,,,,,,,Antony_Stephenson,antony.stephenson@yahoo.com,,,PL1 3YS,,,,antonystephenson,antony.stephenson@yahoo.com,,,PL13YS,,Antony_Stephenson,2025-08-04,True,8,2,antony.stephenson@yahoo.com,PL1 3YS
MARKETING,MKT005830,,,MKT005830,,,,,,,Shaun_Lewis,shaun.lewis@hotmail.com,,,M1 6YP,,,,shaunlewis,shaun.lewis@hotmail.com,,,M16YP,,Shaun_Lewis,2025-08-04,True,5,2,shaun.lewis@hotmail.com,M1 6YP
MARKETING,MKT005831,,,MKT005831,,,,,,,Ligh_Chapman,leigh.chapman@hotmail.com,,,IV1 3ZX,,,,lighchapman,leigh.chapman@hotmail.com,,,IV13ZX,,Ligh_Chapman,2025-08-04,True,11,1,leigh.chapman@hotmail.com,IV1 3ZX
MARKETING,MKT005832,,,MKT005832,,,,,,,Mathew_Ellis,mathew.ellis@yahoo.com,,,NG1,,,,mathewellis,mathew.ellis@yahoo.com,,,NG1,,Mathew_Ellis,2025-08-04,True,5,0,mathew.ellis@yahoo.com,NG1
MARKETING,MKT005833,,,MKT005833,,,,,,,Antony_Cooper,antony.cooper@gmail.com,,,RG1 2HV,,,,antonycooper,antony.cooper@gmail.com,,,RG12HV,,Antony_Cooper,2025-08-04,False,0,0,antony.cooper@gmail.com,RG1 2HV
MARKETING,MKT005834,,,MKT005834,,,,,,,Charlene_Smith,charlene.smith@msn.com,,,N1 2LT,,,,charlenesmith,charlene.smith@msn.com,,,N12LT,,Charlene_Smith,2025-08-04,False,1,0,charlene.smith@msn.com,N1 2LT
MARKETING,MKT005835,,,MKT005835,,,,,,,Mohamed_Hutchinson,mohamed.hutchinson@gmail.com,,,LE1 7JD,,,,mohamedhutchinson,mohamed.hutchinson@gmail.com,,,LE17JD,,Mohamed_Hutchinson,2025-08-04,False,1,0,mohamed.hutchinson@gmail.com,LE1 7JD
MARKETING,MKT005836,,,MKT005836,,,,,,,Chloe_Warren,chloe.warren@yahoo.com,,,GL1 4RY,,,,chloewarren,chloe.warren@yahoo.com,,,GL14RY,,Chloe_Warren,2025-08-04,True,4,0,chloe.warren@yahoo.com,GL1 4RY
MARKETING,MKT005837,,,MKT005837,,,,,,,Tina_O'Connor,tina.oconnor@msn.com,,,OX1 4FE,,,,tinaoconnor,tina.oconnor@msn.com,,,OX14FE,,Tina_O'Connor,2025-08-04,False,3,0,tina.oconnor@msn.com,OX1 4FE
MARKETING,MKT005838,,,MKT005838,,,,,,,Tracy_Hodgsno,tracy.hodgson@gmail.com,,,L1 5KG,,,,tracyhodgsno,tracy.hodgson@gmail.com,,,L15KG,,Tracy_Hodgsno,2025-08-04,True,4,0,tracy.hodgson@gmail.com,L1 5KG
MARKETING,MKT005839,,,MKT005839,,,,,,,Naomi_Warren,naomi.warren25@orange.fr,,,NG1 4UP,,,,naomiwarren,naomi.warren25@orange.fr,,,NG14UP,,Naomi_Warren,2025-08-04,False,3,0,naomi.warren25@orange.fr,NG1 4UP
MARKETING,MKT005840,,,MKT005840,,,,,,,Stacey_Price,stacey.price@hotmail.com,,,WV1 2BR,,,,staceyprice,stacey.price@hotmail.com,,,WV12BR,,Stacey_Price,2025-08-04,True,12,3,stacey.price@hotmail.com,WV1 2BR
MARKETING,MKT005841,,,MKT005841,,,,,,,Rebecca_Faulkner,rfaulkner25@wanadoo.fr,,,W1 0AU,,,,rebeccafaulkner,rfaulkner25@wanadoo.fr,,,W10AU,,Rebecca_Faulkner,2025-08-04,True,3,0,rfaulkner25@wanadoo.fr,W1 0AU
MARKETING,MKT005842,,,MKT005842,,,,,,,Maurice_Smith,maurice.smith@gmail.com,,,S40 9NY,,,,mauricesmith,maurice.smith@gmail.com,,,S409NY,,Maurice_Smith,2025-08-04,True,3,1,maurice.smith@gmail.com,S40 9NY
MARKETING,MKT005843,,,MKT005843,,,,,,,Callum_Whittaker,callum.whittaker@hotmail.com,,,RG1 8FY,,,,callumwhittaker,callum.whittaker@hotmail.com,,,RG18FY,,Callum_Whittaker,2025-08-05,True,7,0,callum.whittaker@hotmail.com,RG1 8FY
MARKETING,MKT005844,,,MKT005844,,,,,,,,samantha.price@gmail.com,,,PO1 1HS,,,,,samantha.price@gmail.com,,,PO11HS,,,2025-08-05,False,1,0,samantha.price@gmail.com,PO1 1HS
MARKETING,MKT005845,,,MKT005845,,,,,,,Graham_Webster,graham.webster@hotmail.com,,,LE1 7IA,,,,grahamwebster,graham.webster@hotmail.com,,,LE17IA,,Graham_Webster,2025-08-05,True,16,4,graham.webster@hotmail.com,LE1 7IA
MARKETING,MKT005846,,,MKT005846,,,,,,,Katy_Gill,katy.gill@yahoo.fr,,,SO14 2KW,,,,katygill,katy.gill@yahoo.fr,,,SO142KW,,Katy_Gill,2025-08-05,True,8,2,katy.gill@yahoo.fr,SO14 2KW
MARKETING,MKT005847,,,MKT005847,,,,,,,Louise_Metcalfe,louise.metcalfe21@yahoo.fr,,,CM1 1OT,,,,louisemetcalfe,louise.metcalfe21@yahoo.fr,,,CM11OT,,Louise_Metcalfe,2025-08-05,True,5,2,louise.metcalfe21@yahoo.fr,CM1 1OT
MARKETING,MKT005848,,,MKT005848,,,,,,,Frederick_Phillips,frederick.phillips@hotmail.com,,,BN1 4DW,,,,frederickphillips,frederick.phillips@hotmail.com,,,BN14DW,,Frederick_Phillips,2025-08-05,True,7,4,frederick.phillips@hotmail.com,BN1 4DW
MARKETING,MKT005849,,,MKT005849,,,,,,,Frances_Read,frances.read@yahoo.com,,,ST1 3FR,,,,francesread,frances.read@yahoo.com,,,ST13FR,,Frances_Read,2025-08-05,False,3,1,frances.read@yahoo.com,ST1 3FR
MARKETING,MKT005850,,,MKT005850,,,,,,,Antony_Knowles,antonyknowles23@hotmail.com,,,LU1 0UF,,,,antonyknowles,antonyknowles23@hotmail.com,,,LU10UF,,Antony_Knowles,2025-08-05,True,3,0,antonyknowles23@hotmail.com,LU1 0UF
MARKETING,MKT005851,,,MKT005851,,,,,,,Martyn_Price,martyn.price@gmail.com,,,BS1 3HU,,,,martynprice,martyn.price@gmail.com,,,BS13HU,,Martyn_Price,2025-08-05,True,2,0,martyn.price@gmail.com,BS1 3HU
MARKETING,MKT005852,,,MKT005852,,,,,,,Georgia_Wright,georgia.wright@gmail.com,,,LU1 0LP,,,,georgiawright,georgia.wright@gmail.com,,,LU10LP,,Georgia_Wright,2025-08-05,False,7,2,georgia.wright@gmail.com,LU1 0LP
MARKETING,MKT005853,,,MKT005853,,,,,,,Keith_Sims,keith.sims@hotmail.com,,,PL1 0EY,,,,keithsims,keith.sims@hotmail.com,,,PL10EY,,Keith_Sims,2025-08-05,True,2,0,keith.sims@hotmail.com,PL1 0EY
MARKETING,MKT005854,,,MKT005854,,,,,,,Elliott_Williams,elliott.williams@yahoo.com,,,AB10 7GS,,,,elliottwilliams,elliott.williams@yahoo.com,,,AB107GS,,Elliott_Williams,2025-08-05,True,11,4,elliott.williams@yahoo.com,AB10 7GS
MARKETING,MKT005855,,,MKT005855,,,,,,,Carly_Rogers,carly.rogers@hotmail.com,,,GL1 7MD,,,,carlyrogers,carly.rogers@hotmail.com,,,GL17MD,,Carly_Rogers,2025-08-05,True,2,1,carly.rogers@hotmail.com,GL1 7MD
MARKETING,MKT005856,,,MKT005856,,,,,,,Frederick_Edwards,frederick.edwards2@yahoo.com,,,SY1 4HR,,,,frederickedwards,frederick.edwards2@yahoo.com,,,SY14HR,,Frederick_Edwards,2025-08-05,False,1,0,frederick.edwards2@yahoo.com,SY1 4HR
MARKETING,MKT005857,,,MKT005857,,,,,,,Luke_Long,luke.long@gmail.com,,,OX1 2TG,,,,lukelong,luke.long@gmail.com,,,OX12TG,,Luke_Long,2025-08-05,True,6,1,luke.long@gmail.com,OX1 2TG
MARKETING,MKT005858,,,MKT005858,,,,,,,Harry_Smith,harry.smith@gmail.com,,,PO1 2IB,,,,harrysmith,harry.smith@gmail.com,,,PO12IB,,Harry_Smith,2025-08-05,True,6,0,harry.smith@gmail.com,PO1 2IB
MARKETING,MKT005859,,,MKT005859,,,,,,,Wayne_Rose,wayne.rose@gmail.com,,,NG1 8FD,,,,waynerose,wayne.rose@gmail.com,,,NG18FD,,Wayne_Rose,2025-08-05,False,12,3,wayne.rose@gmail.com,NG1 8FD
MARKETING,MKT005860,,,MKT005860,,,,,,,Natasha_Kaur,natasha.kaur@hotmail.com,,,LE1 8GS,,,,natashakaur,natasha.kaur@hotmail.com,,,LE18GS,,Natasha_Kaur,2025-08-05,True,5,0,natasha.kaur@hotmail.com,LE1 8GS
MARKETING,MKT005861,,,MKT005861,,,,,,,Graham_Rogers,graham.rogers@gmail.com,,,CB1 0YS,,,,grahamrogers,graham.rogers@gmail.com,,,CB10YS,,Graham_Rogers,2025-08-05,True,2,0,graham.rogers@gmail.com,CB1 0YS
MARKETING,MKT005862,,,MKT005862,,,,,,,Wendy_Cox,wendy.cox@yahoo.com,,,ST1 2GX,,,,wendycox,wendy.cox@yahoo.com,,,ST12GX,,Wendy_Cox,2025-08-05,True,2,0,wendy.cox@yahoo.com,ST1 2GX
MARKETING,MKT005863,,,MKT005863,,,,,,,Jeremy_Clark,jeremy.clark@gmail.com,,,HU1 4ZM,,,,jeremyclark,jeremy.clark@gmail.com,,,HU14ZM,,Jeremy_Clark,2025-08-05,True,11,2,jeremy.clark@gmail.com,HU1 4ZM
MARKETING,MKT005864,,,MKT005864,,,,,,,Glen_Wells,glenwells25@wanadoo.fr,,,DD1 5YU,,,,glenwells,glenwells25@wanadoo.fr,,,DD15YU,,Glen_Wells,2025-08-05,False,8,0,glenwells25@wanadoo.fr,DD1 5YU
MARKETING,MKT005865,,,MKT005865,,,,,,,Janet_Spencer,janet.spencer@yahoo.com,,,BT61 0SS,,,,janetspencer,janet.spencer@yahoo.com,,,BT610SS,,Janet_Spencer,2025-08-05,True,11,5,janet.spencer@yahoo.com,BT61 0SS
MARKETING,MKT005866,,,MKT005866,,,,,,,Billy_Smith,billy.smith@aol.com,,,OX1 9GD,,,,billysmith,billy.smith@aol.com,,,OX19GD,,Billy_Smith,2025-08-05,False,3,0,billy.smith@aol.com,OX1 9GD
MARKETING,MKT005867,,,MKT005867,,,,,,,Callum_Murray,callum.murray19@orange.fr,,,SO14 5TR,,,,callummurray,callum.murray19@orange.fr,,,SO145TR,,Callum_Murray,2025-08-06,True,11,3,callum.murray19@orange.fr,SO14 5TR
MARKETING,MKT005868,,,MKT005868,,,,,,,Jeffrey_Graham,jeffrey.graham@gmail.com,,,E1 4FI,,,,jeffreygraham,jeffrey.graham@gmail.com,,,E14FI,,Jeffrey_Graham,2025-08-06,True,5,0,jeffrey.graham@gmail.com,E1 4FI
MARKETING,MKT005869,,,MKT005869,,,,,,,Hugh_Harvey,hugh.harvey@gmail.com,,,LS1 9CK,,,,hughharvey,hugh.harvey@gmail.com,,,LS19CK,,Hugh_Harvey,2025-08-06,False,3,2,hugh.harvey@gmail.com,LS1 9CK
